BuckleyID	BuckleySeq	NFixDBID	NFixDBSeq	%Identity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
AB273424_1	nifH	NC_009706.1_1010	vnfH	44	272	19	2	1	140	1	272	1.03e-57	481
AB273425_1	nifH	PQAS01000057.1_90	nflH	34	304	37	2	1	140	1	304	1.91e-40	362
AB273426_1	nifH	PQAS01000057.1_90	nflH	33	304	39	2	1	140	1	304	1.99e-38	347
AB273427_1	nifH	LGFT01000025.1_50	nflH	37	259	44	2	1	141	1	259	1.36e-46	405
AB273430_1	nifH	JAJXWJ010000032.1_21	vnfH	44	273	19	2	1	140	1	273	4.55e-59	491
AB273431_1	nifH	LBCX01000005.1_26	anfH	40	274	0	2	1	110	1	274	5.63e-47	402
AB273432_1	nifH	PQAS01000057.1_90	nflH	34	304	37	2	1	140	1	304	1.91e-40	362
AB273433_1	nifH	PQAS01000057.1_90	nflH	34	304	37	2	1	140	1	304	1.91e-40	362
AB273434_1	nifH	NZ_PVXP01000020.1_32	vnfH	40	278	29	2	1	140	1	278	7.27e-51	431
AB273435_1	nifH	CADAOK010000093.1_5	nflH	25	231	19	2	1	76	1	231	5.92e-12	136
AB273436_1	nifH	NZ_MZGX01000024.1_42	vnfH	47	273	12	2	1	140	1	273	1.77e-62	516
AB273438_1	nifH	PQAS01000057.1_90	nflH	36	304	32	2	1	140	1	304	5.25e-43	381
AB273439_1	nifH	DNPP01000068.1_28	vnfH	45	274	20	2	1	142	1	274	2.61e-59	493
AB273442_1	nifH	SUTA01000003.1_8	nflH	27	275	26	2	1	99	1	275	3.8e-20	204
AB273445_1	nifH	DBTU01000011.1_44	vnfH	47	272	11	2	1	140	1	272	3.26e-62	514
AB273447_1	nifH	NZ_MZGX01000024.1_42	vnfH	44	273	7	2	1	127	1	273	7.3e-55	459
AB273450_1	nifH	NC_009706.1_1010	vnfH	45	272	18	2	1	140	1	272	1.27e-59	495
AB273456_1	nifH	HG425166.1_301	nflH	25	267	39	4	1	109	1	265	8.74e-17	178
AB273459_1	nifH	PQAS01000057.1_90	nflH	35	304	34	2	1	140	1	304	4.61e-42	374
AB273462_1	nifH	DBTU01000011.1_44	vnfH	25	272	12	2	1	81	1	272	1.35e-14	151
AB273463_1	nifH	DBTU01000011.1_44	vnfH	25	272	12	2	1	81	1	272	1.35e-14	151
AB273480_1	nifH	NC_021182.1_3330	vnfH	25	272	12	2	1	81	1	272	3.31e-16	164
AB273493_1	nifH	NZ_MZGX01000024.1_42	vnfH	30	273	13	2	1	94	1	273	7.58e-25	233
AB273502_1	nifH	DBTU01000011.1_44	vnfH	32	272	12	2	1	99	1	272	8.19e-30	271
AB273507_1	nifH	DBTU01000011.1_44	vnfH	36	272	13	2	1	112	1	272	5.7e-38	333
AB273508_1	nifH	DBTU01000011.1_44	vnfH	37	272	12	2	1	112	1	272	1.21e-38	338
AB273510_1	nifH	DBTU01000011.1_44	vnfH	26	272	10	2	1	81	1	272	1.83e-15	158
AB273511_1	nifH	DBTU01000011.1_44	vnfH	33	272	10	2	1	99	1	272	4.44e-30	273
AB273514_1	nifH	DBTU01000011.1_44	vnfH	26	272	10	2	1	81	1	272	1.87e-16	166
AB279986_1	nifH	NC_021182.1_3330	vnfH	40	272	19	2	1	127	1	272	1.68e-45	390
AB279987_1	nifH	JAILGP010000033.1_14	nflH	19	249	17	2	1	65	1	249	0.02	61
AB279988_1	nifH	LR991653.1_116	nflH	31	277	40	2	1	127	1	277	2.5e-34	314
AB279989_1	nifH	JAEXNR010000001.1_16	anfH	27	274	2	2	1	76	1	274	3.65e-18	182
AB279990_1	nifH	DBTU01000011.1_44	vnfH	21	272	3	2	1	59	1	272	0.000288	68
AB279997_1	nifH	JAEWSD010000176.1_20	vnfH	45	273	4	2	1	127	1	273	3.94e-58	483
AB365422_2	nifH	PMBV01000232.1_5	vnfH	26	226	6	3	1	65	1	226	2.44e-12	131
AB367742_1	nifH	PMBV01000232.1_5	vnfH	49	226	25	2	1	135	1	226	2.14e-56	468
AB471017_1	nifH	PMBV01000232.1_5	vnfH	26	226	5	4	1	64	1	226	3.2e-11	122
AB471023_1	nifH	PMBV01000232.1_5	vnfH	41	226	19	2	1	111	1	226	1.43e-41	357
AB471027_1	nifH	PMBV01000232.1_5	vnfH	41	226	18	2	1	111	1	226	4.98e-41	353
AB471043_1	nifH	PMBV01000232.1_5	vnfH	39	226	22	2	1	111	1	226	2.87e-39	340
AB471048_1	nifH	QKFD01000024.1_189	vnfH	33	259	7	2	1	92	1	259	3.59e-29	265
AB471067_1	nifH	PMBV01000232.1_5	vnfH	41	226	18	2	1	111	1	226	9.63e-44	373
AB471070_1	nifH	PMBV01000232.1_5	vnfH	42	226	15	2	1	111	1	226	2.02e-44	378
AB471073_1	nifH	PMBV01000232.1_5	vnfH	34	226	14	2	1	91	1	226	2.97e-29	264
AB471075_1	nifH	PMBV01000232.1_5	vnfH	41	226	18	2	1	111	1	226	2.46e-43	370
AB471083_1	nifH	PMBV01000232.1_5	vnfH	35	226	11	2	1	91	1	226	6.35e-30	269
AB471090_1	nifH	PMBV01000232.1_5	vnfH	42	226	16	3	1	111	1	226	4.09e-42	361
AB471113_1	nifH	PMBV01000232.1_5	vnfH	43	226	14	2	1	111	1	226	5.77e-45	382
AB471114_1	nifH	QKFD01000024.1_189	vnfH	31	259	11	2	1	92	1	259	5.47e-26	241
AB471116_1	nifH	PMBV01000232.1_5	vnfH	41	226	18	2	1	111	1	226	3e-42	362
AB471119_1	nifH	QKFD01000024.1_189	vnfH	31	259	11	2	1	92	1	259	8.81e-27	247
AB471120_1	nifH	PMBV01000232.1_5	vnfH	42	226	16	2	1	111	1	226	7.04e-44	374
AB471123_1	nifH	QKFD01000024.1_189	vnfH	31	259	11	2	1	92	1	259	1e-25	239
AB471126_1	nifH	PMBV01000232.1_5	vnfH	41	226	16	3	1	108	1	226	1.42e-39	342
AB471141_1	nifH	PMBV01000232.1_5	vnfH	37	226	18	2	1	102	1	226	1.89e-35	311
AB471145_1	nifH	PMBV01000232.1_5	vnfH	41	226	18	2	1	111	1	226	7.65e-42	359
AB471153_1	nifH	PMBV01000232.1_5	vnfH	35	226	13	2	1	91	1	226	5.5e-29	262
AB471160_1	nifH	QKFD01000024.1_189	vnfH	30	259	15	2	1	92	1	259	1.53e-24	230
AB471166_1	nifH	PMBV01000232.1_5	vnfH	42	226	16	2	1	111	1	226	2.76e-44	377
AB471178_1	nifH	PMBV01000232.1_5	vnfH	41	226	18	2	1	111	1	226	2.46e-43	370
AB471182_1	nifH	PMBV01000232.1_5	vnfH	40	226	20	2	1	111	1	226	2.37e-40	348
AB471187_1	nifH	PMBV01000232.1_5	vnfH	42	226	17	2	1	111	1	226	4.59e-43	368
AB471188_1	nifH	PMBV01000232.1_5	vnfH	42	226	17	2	1	111	1	226	5.59e-42	360
AB471191_1	nifH	PMBV01000232.1_5	vnfH	39	226	22	2	1	111	1	226	9.29e-41	351
AB471196_1	nifH	PMBV01000232.1_5	vnfH	40	226	20	2	1	111	1	226	6.8e-41	352
AB471200_1	nifH	PMBV01000232.1_5	vnfH	42	226	16	2	1	111	1	226	1.8e-43	371
AB471216_1	nifH	PMBV01000232.1_5	vnfH	40	226	20	2	1	111	1	226	2.37e-40	348
AB471220_1	nifH	PMBV01000232.1_5	vnfH	33	227	17	3	1	92	1	226	3.05e-25	234
AB471231_1	nifH	PMBV01000232.1_5	vnfH	42	226	16	2	1	111	1	226	1.32e-43	372
AB471234_1	nifH	PMBV01000232.1_5	vnfH	42	226	15	2	1	111	1	226	2.46e-43	370
AB471236_1	nifH	PMBV01000232.1_5	vnfH	42	226	15	2	1	111	1	226	9.63e-44	373
AB471258_1	nifH	PMBV01000232.1_5	vnfH	42	226	15	2	1	111	1	226	5.15e-44	375
AB471277_1	nifH	PMBV01000232.1_5	vnfH	35	226	12	2	1	91	1	226	1.18e-29	267
AB489138_1	nifH	NZ_CP009288.1_4446	vnfH	74	294	34	3	1	253	1	294	7.69e-138	1077
AB503275_1	nifH	PMBV01000232.1_5	vnfH	26	226	24	4	1	83	1	226	8.69e-12	128
AB503291_1	nifH	PMBV01000232.1_5	vnfH	31	226	12	2	1	83	1	226	1.44e-22	213
AB503294_1	nifH	PMBV01000232.1_5	vnfH	24	226	27	3	1	82	1	226	1.16e-12	135
AB503298_1	nifH	DBMP01000029.1_90	vnfH	26	274	12	2	1	84	1	274	1.52e-16	167
AB503305_1	nifH	PMBV01000232.1_5	vnfH	25	226	26	3	1	82	1	226	1.54e-10	118
AB503311_1	nifH	PMBV01000232.1_5	vnfH	30	226	15	2	1	83	1	226	4.37e-20	194
AB503312_1	nifH	PMBV01000232.1_5	vnfH	30	226	17	3	1	84	1	226	1.48e-19	190
AB503313_1	nifH	NZ_CP009288.1_4446	vnfH	24	294	12	3	1	83	1	294	1.31e-12	136
AB503316_1	nifH	PMBV01000232.1_5	vnfH	29	226	17	3	1	83	1	226	8.55e-19	184
AB503317_1	nifH	PMBV01000232.1_5	vnfH	31	226	15	3	1	85	1	226	3.1e-21	203
AB503318_1	nifH	PMBV01000232.1_5	vnfH	31	226	13	3	1	83	1	226	1.32e-20	198
AB503319_1	nifH	PMBV01000232.1_5	vnfH	31	226	14	4	1	83	1	226	6.36e-19	185
AB503322_1	nifH	PMBV01000232.1_5	vnfH	23	226	32	3	1	83	1	226	1.57e-07	95
AB503325_1	nifH	NZ_MZGX01000024.1_42	vnfH	27	273	10	5	1	84	1	273	8.17e-14	145
AB503334_1	nifH	PMBV01000232.1_5	vnfH	26	226	23	3	1	82	1	226	3.9e-16	163
AB503347_1	nifH	PMBV01000232.1_5	vnfH	30	226	15	2	1	83	1	226	1.94e-19	189
AB503348_1	nifH	PMBV01000232.1_5	vnfH	22	226	33	2	1	83	1	226	0.00503	59
AB519450_1	nifH	CAINOE010000073.1_13	vnfH	75	299	31	3	1	255	1	299	8.37e-137	1070
AB571543_1	nifH	PMBV01000232.1_5	vnfH	33	226	30	2	1	104	1	226	1.94e-26	244
ABAJ01000001_1	nifH	NC_009706.1_1718	anfH	79	275	0	1	1	217	1	275	4.16e-135	1055
ABHB01000001_1	nifH	NZ_JANUCR010000003.1_31	nflH	83	278	1	1	1	231	1	278	9.9e-147	1145
ACIM02000001_1	nifH	FR892828.1_9	nflH	74	272	65	3	1	271	1	268	1.2e-131	1038
ACJM01000023_1	nifH	JAJXWH010000032.1_49	vnfH	79	273	57	1	1	272	1	273	6.66e-147	1143
ACOM01000001_1	nifH	NZ_AUUU01000066.1_15	vnfH	94	273	15	1	1	272	1	273	7.08e-170	1310
ACUX02000016_1_1	nifH	JALNZQ010000139.1_2	nflH	49	271	96	5	1	229	1	271	1.28e-78	648
ACYA01000064_1	nifH	NZ_AJLK01000041.1_8	vnfH	75	295	12	2	1	234	1	295	2.27e-137	1072
ACYY01000009_1	nifH	CAIZGR010000378.1_10	vnfH	86	298	37	2	1	294	1	298	1.58e-168	1304
ACZA01000008_1	nifH	CAINOE010000073.1_13	vnfH	91	299	25	2	1	296	1	299	9.51e-177	1364
ADFE01000001_1	nifH	DNPP01000068.1_28	vnfH	81	274	52	1	1	273	1	274	1.25e-149	1163
ADGT01000052_1	nifH	NZ_JAIVFR010000244.1_3	vnfH	77	297	60	2	1	289	1	297	3.95e-151	1177
ADGX01000041_1	nifH	NZ_JACJRU010000003.1_292	vnfH	75	296	65	2	1	287	1	296	1.26e-146	1144
ADVE01000002_1	nifH	PQAN01000100.1_14	vnfH	93	294	18	2	1	294	1	292	1.34e-179	1384
ADVF01000044_1	nifH	DBTU01000011.1_44	vnfH	90	272	26	1	1	271	1	272	2.54e-166	1284
AE000666_1_1	nifH	PLXT01000077.1_54	anfH	65	275	37	1	1	217	1	275	9.86e-116	914
AE000666_2_1	nifH	NC_000916.1_622	nflH	63	265	0	1	1	166	1	265	4.79e-91	733
AE001437_1	nifH	NZ_BAEV01000114.1_9	vnfH	85	272	39	1	1	271	1	272	1.26e-154	1199
AE006469_1	nifH	CAJATU010000063.1_25	vnfH	89	298	31	2	1	296	1	298	3.23e-172	1331
AE0064701_1	nifH	DNPP01000068.1_28	vnfH	83	274	45	1	1	273	1	274	2.08e-155	1205
AE008384_1_1	nifH	NZ_AUUU01000066.1_15	vnfH	61	274	61	3	1	228	1	273	5.64e-105	834
AE008384_2_1	nifH	NZ_CP009512.1_828	nflH	86	265	2	1	1	230	1	265	3.99e-144	1125
AE0086922_1	nifH	NZ_NHRY01000072.1_41	vnfH	72	297	23	2	1	236	1	297	9.94e-131	1024
AE0102991_1	nifH	JAJXWH010000032.1_49	vnfH	61	274	60	3	1	228	1	273	1.06e-104	832
AE010299_1_1	nifH	NC_003552.1_1240	anfH	83	275	0	1	1	228	1	275	4.75e-144	1121
AE0171801_1	nifH	PMCK01000495.1_5	vnfH	66	293	39	2	1	233	1	293	7.44e-119	937
AE0172822_1	nifH	PQAN01000100.1_14	vnfH	91	293	24	2	1	292	1	292	7.19e-177	1364
AE017286_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	84	277	41	3	1	276	1	275	5.05e-153	1188
AECZ01000068_1	nifH	DNPP01000068.1_28	vnfH	80	274	55	1	1	273	1	274	6.61e-150	1165
AESD01000223_1	nifH	NZ_JACJRQ010000032.1_53	vnfH	75	301	65	3	1	295	1	297	6.19e-147	1147
AEWJ01000022_1	nifH	NZ_AJTV01000023.1_11	vnfH	89	291	31	1	1	290	1	291	1.06e-174	1348
AF012326_1	nifH	NZ_CP047242.1_426	vnfH	99	298	2	2	1	297	1	297	6.74e-192	1474
AF013025_1	nifH	PMBV01000232.1_5	vnfH	36	226	25	2	1	107	1	226	1.39e-34	305
AF016593_1	nifH	DHWU01000017.1_21	anfH	24	249	7	3	1	70	1	247	4.11e-10	117
AF016594_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	31	275	22	3	1	107	1	275	9.62e-26	241
AF016595_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	9.24e-33	294
AF016596_1	nifH	DHWU01000017.1_21	anfH	35	247	20	2	1	106	1	247	1.42e-33	301
AF016597_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	1.04e-35	316
AF016598_1	nifH	NC_021182.1_3330	vnfH	34	272	13	2	1	106	1	272	9.7e-34	301
AF016603_1	nifH	PMBV01000232.1_5	vnfH	35	227	14	3	1	94	1	226	8.1e-29	261
AF016604_1	nifH	NC_009706.1_1010	vnfH	36	272	9	2	1	106	1	272	9.42e-36	316
AF016605_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	11	2	1	108	1	275	5.61e-36	318
AF016607_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	18	2	1	108	1	275	9.24e-33	294
AF016608_1	nifH	PMBV01000232.1_5	vnfH	34	227	16	3	1	94	1	226	4.41e-27	248
AF016609_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	6.99e-29	263
AF016617_1	nifH	QKFD01000024.1_189	vnfH	31	259	13	2	1	94	1	259	5.95e-28	256
AF035485_1	nifH	QKFD01000024.1_189	vnfH	33	259	8	2	1	94	1	259	5.14e-31	279
AF035486_1	nifH	NZ_CP044205.1_988	vnfH	31	295	2	2	1	94	1	295	7.16e-30	272
AF035488_1	nifH	DHWU01000017.1_21	anfH	34	247	23	2	1	106	1	247	1.46e-31	286
AF035489_1	nifH	PMBV01000232.1_5	vnfH	32	240	14	5	1	106	1	226	2.27e-23	221
AF035492_1	nifH	PMBV01000232.1_5	vnfH	38	226	21	2	1	107	1	226	3.78e-37	324
AF035493_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	2	1	94	1	259	1.1e-27	254
AF035494_1	nifH	PMBV01000232.1_5	vnfH	38	227	20	4	1	107	1	226	3.09e-33	295
AF035495_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	2.79e-29	266
AF035496_1	nifH	NZ_AUFL01000008.1_105	anfH	33	274	2	2	1	93	1	274	9.81e-31	280
AF035500_1	nifH	QKFD01000024.1_189	vnfH	31	259	14	2	1	94	1	259	1.94e-25	237
AF035501_1	nifH	QKFD01000024.1_189	vnfH	34	259	7	2	1	94	1	259	2.79e-29	266
AF035502_1	nifH	QKFD01000024.1_189	vnfH	34	259	6	2	1	94	1	259	3.25e-30	273
AF035505_1	nifH	PMBV01000232.1_5	vnfH	37	227	22	3	1	108	1	226	9.18e-34	299
AF035510_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	2	1	94	1	259	5.04e-27	249
AF035511_1	nifH	PMBV01000232.1_5	vnfH	32	227	20	4	1	94	1	226	9.18e-24	223
AF035514_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	4.24e-34	304
AF035516_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	2	1	107	1	226	4.81e-34	301
AF035518_1	nifH	QKFD01000024.1_189	vnfH	33	259	8	2	1	94	1	259	6.01e-30	271
AF035521_1	nifH	NZ_AUFL01000008.1_105	anfH	34	274	1	2	1	93	1	274	1.32e-32	294
AF035522_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	2.05e-29	267
AF046829_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	2	1	94	1	259	3.23e-28	258
AF046831_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	1.29e-28	261
AF046834_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	6.99e-29	263
AF046835_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	3.72e-27	250
AF046838_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	3.79e-29	265
AF046841_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	6.01e-30	271
AF046843_1	nifH	QKFD01000024.1_189	vnfH	28	259	16	2	1	88	1	259	6.41e-20	194
AF046844_1	nifH	QKFD01000024.1_189	vnfH	31	259	15	2	1	94	1	259	4.81e-25	234
AF046846_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	1.76e-30	275
AF046848_1	nifH	PMBV01000232.1_5	vnfH	40	226	16	2	1	107	1	226	3.98e-40	346
AF046852_1	nifH	QKFD01000024.1_189	vnfH	31	259	14	2	1	94	1	259	1.94e-25	237
AF046854_1	nifH	QKFD01000024.1_189	vnfH	33	259	8	2	1	94	1	259	1.29e-30	276
AF049033_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	12	2	1	110	1	275	3.05e-38	335
AF049036_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	2	1	94	1	259	1.94e-25	237
AF049038_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	2.38e-28	259
AF049039_1	nifH	QKFD01000024.1_189	vnfH	34	259	9	2	1	96	1	259	1e-30	277
AF059622_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	3	1	93	1	259	1.03e-25	239
AF059624_1	nifH	NZ_JACJTB010000003.1_166	vnfH	35	296	4	2	1	107	1	296	4.07e-36	320
AF059637_1	nifH	QKFD01000024.1_189	vnfH	32	259	20	3	1	103	1	259	2.54e-27	252
AF059645_1	nifH	PMBV01000232.1_5	vnfH	35	226	15	2	1	93	1	226	1.69e-29	266
AF059646_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	2	1	94	1	259	1.49e-27	253
AF059647_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	2	1	94	1	259	6.84e-27	248
AF065618_1	nifH	DHWU01000017.1_21	anfH	35	248	18	4	1	106	1	247	1.09e-29	272
AF065619_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	18	2	1	108	1	275	6.79e-33	295
AF065620_1	nifH	JAGSYV010000023.1_39	anfH	34	223	17	2	1	93	1	223	7.58e-28	256
AF099775_1	nifH	PMBV01000232.1_5	vnfH	47	226	15	2	1	122	1	226	1.36e-52	439
AF099776_1	nifH	PMBV01000232.1_5	vnfH	42	226	16	3	1	112	1	226	1.11e-44	380
AF099777_1	nifH	PMBV01000232.1_5	vnfH	48	226	13	2	1	122	1	226	8.93e-55	455
AF099781_1	nifH	PMBV01000232.1_5	vnfH	47	226	15	2	1	122	1	226	4.76e-52	435
AF099782_1	nifH	PMBV01000232.1_5	vnfH	47	226	16	2	1	122	1	226	1.1e-53	447
AF099784_1	nifH	PMBV01000232.1_5	vnfH	42	226	27	2	1	122	1	226	6.9e-44	375
AF099785_1	nifH	PMBV01000232.1_5	vnfH	48	226	13	2	1	122	1	226	1.67e-54	453
AF099786_1	nifH	PMBV01000232.1_5	vnfH	46	226	17	2	1	122	1	226	1.86e-52	438
AF099787_1	nifH	PMBV01000232.1_5	vnfH	46	226	19	2	1	122	1	226	4.27e-51	428
AF099789_1	nifH	PMBV01000232.1_5	vnfH	46	226	17	2	1	122	1	226	4.76e-52	435
AF099790_1	nifH	PMBV01000232.1_5	vnfH	46	226	19	2	1	122	1	226	1.5e-50	424
AF099794_1	nifH	PMBV01000232.1_5	vnfH	47	226	16	2	1	122	1	226	8.91e-52	433
AF099796_1	nifH	PMBV01000232.1_5	vnfH	45	226	20	2	1	122	1	226	1.5e-50	424
AF099797_1	nifH	PMBV01000232.1_5	vnfH	42	226	27	2	1	122	1	226	6.9e-44	375
AF099798_1	nifH	PMBV01000232.1_5	vnfH	46	226	17	2	1	122	1	226	1.22e-51	432
AF111110_1	nifH	QKFD01000024.1_189	vnfH	59	259	17	2	1	171	1	259	1.9e-86	693
AF134809_1	nifH	QKFD01000024.1_189	vnfH	59	259	17	2	1	171	1	259	1.26e-85	687
AF167538_1	nifH	NZ_AJLK01000041.1_8	vnfH	79	300	52	4	1	295	1	295	1.49e-153	1195
AF194084_1	nifH	NZ_LGQZ01000027.1_123	vnfH	91	301	24	2	1	299	1	301	3.62e-179	1382
AF200742_1	nifH	JAFEDJ010000039.1_33	vnfH	88	298	30	2	1	296	1	295	7.76e-172	1328
AF212869_1	nifH	PMBV01000232.1_5	vnfH	31	227	22	3	1	94	1	226	1.48e-24	229
AF212873_1	nifH	PMBV01000232.1_5	vnfH	36	226	22	2	1	103	1	226	7.06e-33	292
AF212874_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	2	1	94	1	259	3.23e-28	258
AF212875_1	nifH	QKFD01000024.1_189	vnfH	33	259	8	3	1	94	1	259	2.38e-28	259
AF212877_1	nifH	NZ_CP040272.1_833	vnfH	32	293	12	2	1	107	1	293	2.51e-33	299
AF212878_1	nifH	QKFD01000024.1_189	vnfH	34	259	6	2	1	94	1	259	5.95e-32	286
AF212879_1	nifH	QKFD01000024.1_189	vnfH	33	259	8	2	1	94	1	259	9.5e-31	277
AF212883_1	nifH	PMBV01000232.1_5	vnfH	36	226	26	2	1	107	1	226	4.81e-34	301
AF212886_1	nifH	QKFD01000024.1_189	vnfH	30	259	17	2	1	94	1	259	1.59e-21	207
AF212888_1	nifH	QKFD01000024.1_189	vnfH	29	259	18	2	1	94	1	259	1.18e-21	208
AF212891_1	nifH	PMBV01000232.1_5	vnfH	35	226	13	2	1	93	1	226	1.05e-30	275
AF216877_1	nifH	QKFD01000024.1_189	vnfH	31	259	11	2	1	92	1	259	1.92e-27	252
AF216879_1	nifH	PMBV01000232.1_5	vnfH	52	226	19	2	1	137	1	226	1.31e-63	521
AF216881_1	nifH	NC_021182.1_3330	vnfH	40	272	10	2	1	119	1	272	9.21e-48	406
AF216893_1	nifH	NZ_SMAO01000007.1_113	vnfH	45	293	6	2	1	138	1	293	1.65e-61	510
AF216895_1	nifH	DBMP01000029.1_90	vnfH	43	274	19	2	1	138	1	274	7.31e-55	460
AF216900_1	nifH	NZ_SJZB01000053.1_50	vnfH	43	293	11	2	1	138	1	293	6.38e-59	491
AF216902_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	43	275	20	3	1	137	1	275	3.88e-55	462
AF216904_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	275	18	2	1	138	1	275	6.77e-57	475
AF216907_1	nifH	JAFEDJ010000039.1_33	vnfH	43	295	10	2	1	138	1	295	1.89e-59	495
AF216916_1	nifH	PMBV01000232.1_5	vnfH	53	226	17	2	1	137	1	226	2e-61	505
AF216917_1	nifH	PMBV01000232.1_5	vnfH	53	226	17	2	1	137	1	226	5.15e-61	502
AF216924_1	nifH	DBMP01000029.1_90	vnfH	46	274	11	2	1	138	1	274	6.69e-60	497
AF216925_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	275	17	2	1	138	1	275	6.82e-60	497
AF216930_1	nifH	NZ_SJZB01000053.1_50	vnfH	43	295	10	3	1	140	1	293	1.13e-57	482
AF227928_1	nifH	PMBV01000232.1_5	vnfH	36	226	12	2	1	93	1	226	1.64e-31	281
AF227929_1	nifH	NZ_JAECZA010000084.1_3	vnfH	31	297	10	2	1	103	1	297	2.38e-31	284
AF227933_1	nifH	PMBV01000232.1_5	vnfH	37	226	24	2	1	107	1	226	4.55e-36	316
AF227935_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	6	2	1	108	1	275	1.08e-40	353
AF227936_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	31	275	22	2	1	108	1	275	3.16e-32	290
AF227938_1	nifH	DNPP01000068.1_28	vnfH	33	274	17	2	1	108	1	274	2.66e-33	298
AF227940_1	nifH	DNPP01000068.1_28	vnfH	34	274	15	2	1	108	1	274	1.65e-34	307
AF227941_1	nifH	DBMP01000029.1_90	vnfH	33	274	18	2	1	108	1	274	2.29e-32	291
AF227943_1	nifH	PMBV01000232.1_5	vnfH	39	226	18	2	1	107	1	226	2.29e-38	333
AF227944_1	nifH	DHWU01000017.1_21	anfH	37	249	14	3	1	108	1	247	8.04e-34	303
AF227946_1	nifH	PMBV01000232.1_5	vnfH	32	226	20	2	1	93	1	226	2.33e-27	250
AF227947_1	nifH	NZ_AJLK01000041.1_8	vnfH	35	295	5	2	1	107	1	295	4.01e-36	320
AF286672_1	nifH	NZ_AJLK01000041.1_8	vnfH	34	295	8	2	1	107	1	295	2.21e-34	307
AF286673_1	nifH	NZ_JAECZA010000084.1_3	vnfH	32	297	13	2	1	107	1	297	1.94e-31	285
AF286674_1	nifH	NZ_JAECZA010000084.1_3	vnfH	32	297	11	2	1	107	1	297	1.96e-33	300
AF286678_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	2	1	107	1	226	2.71e-32	288
AF286679_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	4	1	107	1	226	2.42e-29	266
AF286680_1	nifH	NZ_AJLK01000041.1_8	vnfH	34	295	8	2	1	107	1	295	8.76e-35	310
AF286682_1	nifH	NZ_JAECZA010000084.1_3	vnfH	31	297	14	2	1	107	1	297	4.86e-31	282
AF286683_1	nifH	PMBV01000232.1_5	vnfH	31	226	22	2	1	91	1	226	6.27e-24	224
AF286685_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	2.79e-29	266
AF286687_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	4.39e-28	257
AF286690_1	nifH	PMBV01000232.1_5	vnfH	38	226	21	3	1	107	1	226	1.16e-35	313
AF286691_1	nifH	DHWU01000017.1_21	anfH	37	249	14	3	1	108	1	247	2.33e-34	307
AF286693_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	276	14	3	1	107	1	275	1.23e-30	278
AF286694_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	2	1	94	1	259	1.51e-29	268
AF286695_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	2	1	94	1	259	5.95e-28	256
AF296348_1	nifH	PMBV01000232.1_5	vnfH	50	226	21	2	1	133	1	226	7.11e-56	464
