ZehrID	ZehrSeq	NFixDBID	NFixDBSeq	PercIdentity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
EFC22226.1|Desulfovibrio_sp._1	nifH	DNPP01000068.1_28	vnfH	81	274	52	0	1	274	1	274	1.11e-151	1178
EFC24679.1|Rhodopseudomonas_palustris_1	nifH	NZ_CP041387.1_1501	anfH	100	275	0	0	1	275	1	275	6.66e-185	1422
EFC25536.1|Rhodopseudomonas_palustris_1	nifH	JACRJB010000068.1_113	vnfH	94	298	15	2	1	298	1	296	8.23e-183	1408
EFC25942.1|Rhodopseudomonas_palustris_1	nifH	DAYM01000013.1_170	nflH	58	272	104	3	1	263	1	270	5.04e-93	756
EFC65041.1|bacterium_S5_1	nifH	NZ_SJZB01000053.1_50	vnfH	80	294	55	2	1	292	1	293	4.76e-157	1220
EFC83885.1|Frankia_sp._1	nifH	NZ_JACJRU010000003.1_292	vnfH	75	296	65	2	1	288	1	296	1.93e-147	1150
EFD27776.1|Frankia_symbiont_1	nifH	NZ_JAIVFR010000244.1_3	vnfH	77	297	60	2	1	290	1	297	6.07e-152	1183
EFD38882.1|Ethanoligenens_harbinense_1	nifH	NZ_MZGX01000024.1_42	vnfH	79	274	56	1	1	274	1	273	5.42e-144	1122
EFD40330.1|Ethanoligenens_harbinense_1	nifH	DBTI01000267.1_30	anfH	87	275	35	0	1	275	1	275	7.15e-167	1291
EFD94373.1|Megasphaera_genomosp._1	nifH	OMUY01000016.1_113	nflH	51	251	67	1	1	196	1	251	3.6e-76	626
EFD94380.1|Megasphaera_genomosp._1	nifH	SVDH01000036.1_6	nflH	75	251	63	1	1	250	1	251	2e-119	946
EFF16860.1|Ruminococcus_albus_1	nifH	JAEWDM010000040.1_232	vnfH	81	286	51	3	1	285	1	284	6.17e-150	1167
EFF17186.1|Ruminococcus_albus_1	nifH	CACWPP010000039.1_16	nflH	100	254	0	0	1	254	1	254	4.99e-168	1300
EFF17189.1|Ruminococcus_albus_1	nifH	JAFPYQ010000411.1_3	nflH	65	252	81	2	1	252	1	245	1.03e-102	824
EFF64704.1|Turicibacter_sanguinis_1	nifH	LGFT01000025.1_50	nflH	59	259	96	1	1	249	1	259	1.86e-99	801
EFG34074.1|Fusobacterium_sp._1	nifH	JAHEQA010000004.1_117	nflH	51	280	131	4	1	276	1	277	1.98e-88	724
EFG48048.1|Brevibacterium_mcbrellneri_1	nifH	PMJN01000197.1_5	nifH	53	389	92	3	1	298	1	388	6.51e-113	918
EFG96608.1|Clostridium_lentocellum_1	nifH	DAYM01000013.1_170	nflH	62	271	85	3	1	254	1	270	1.53e-103	832
EFG97044.1|Clostridium_lentocellum_1	nifH	DBTU01000011.1_44	vnfH	90	272	26	0	1	272	1	272	2.26e-168	1299
EFH04962.1|Methylosinus_trichosporium_1	nifH	PQAN01000100.1_14	vnfH	93	295	17	2	1	295	1	292	2.83e-180	1389
EFI72879.1|Prevotella_bryantii_1	nifH	JAJXWH010000032.1_49	vnfH	68	280	37	2	1	235	1	273	1.17e-117	927
EFJ78410.1|Rothia_dentocariosa_2	nifH	NZ_JALKFZ020000142.1_41	nifH	54	257	80	3	1	227	1	249	9.9e-80	660
EFK11139.1|delta_proteobacterium_1	nifH	DNPP01000068.1_28	vnfH	82	274	49	0	1	274	1	274	3.7e-154	1196
EFL48887.1|Methanothermococcus_okinawensis_1	nifH	JAGSYV010000023.1_39	anfH	72	228	58	1	1	228	1	223	2.38e-110	872
EFL49005.1|Methanothermococcus_okinawensis_1	nifH	NC_015636.1_828	nflH	100	280	0	0	1	280	1	280	1.41e-186	1439
EFL50986.1|Desulfovibrio_fructosovorans_1	nifH	DNPP01000068.1_28	vnfH	78	274	60	0	1	274	1	274	3.82e-147	1145
EFL51485.1|Desulfovibrio_fructosovorans_1	nifH	CADBDT010000004.1_46	nflH	56	250	108	2	1	248	1	250	1.2e-90	736
EFL51950.1|Desulfovibrio_fructosovorans_1	nifH	DNPP01000068.1_28	vnfH	80	274	55	0	1	274	1	274	5.88e-152	1180
EFL62576.1|Acetivibrio_cellulolyticus_1	nifH	JAEWSD010000176.1_20	vnfH	84	273	44	0	1	273	1	273	6.63e-154	1194
EFM00075.1|Ruminococcus_albus_1	nifH	JAFPYQ010000411.1_3	nflH	64	252	83	2	1	252	1	245	9.4e-102	817
EFM00078.1|Ruminococcus_albus_1	nifH	NZ_JAGS01000001.1_1777	nflH	100	254	0	0	1	254	1	254	1.29e-167	1297
EFM23483.1|Selenomonas_sp._1	nifH	CAADXO010000019.1_36	nflH	68	270	85	1	1	270	1	268	1.43e-119	950
EFO05131.1|Methylobacter_tundripaludum_1	nifH	CAIKYI010000161.1_8	nifH	86	256	35	1	1	255	1	256	2.6e-139	1097
EFO06039.1|Methylobacter_tundripaludum_1	nifH	NZ_RYFG02000121.1_104	vnfH	76	293	12	1	1	235	1	293	3.85e-136	1063
EFO82066.1|Oscillochloris_trichoides_1	nifH	NZ_BAEV01000114.1_9	vnfH	67	273	88	1	1	273	1	272	1.68e-124	980
EFQ04981.1|Megasphaera_micronuciformis_1	nifH	NZ_QSFA01000014.1_7	nflH	72	260	60	2	1	260	1	248	2.02e-124	983
EFQ04990.1|Megasphaera_micronuciformis_1	nifH	SVDH01000036.1_6	nflH	75	251	63	0	1	251	1	251	8.27e-124	978
EFR41674.1|Selenomonas_sp._1	nifH	FR892828.1_9	nflH	71	269	77	1	1	269	1	268	2.98e-124	984
EFR65342.1|Eubacterium_cellulosolvens_1	nifH	OMUY01000016.1_113	nflH	56	254	108	1	1	254	1	251	2.09e-94	764
EFV02738.1|Pseudoramibacter_alactolyticus_1	nifH	CADBDT010000004.1_46	nflH	72	256	66	1	1	256	1	250	1.93e-117	932
EFV02746.1|Pseudoramibacter_alactolyticus_1	nifH	OMUY01000016.1_113	nflH	60	255	99	1	1	255	1	251	1.1e-97	788
EFX98811.1|Methylocystis_sp._1	nifH	PLZT01000187.1_7	vnfH	91	297	23	2	1	293	1	297	9.08e-178	1371
EFY04384.1|Phascolarctobacterium_sp._1	nifH	FR892828.1_9	nflH	100	268	1	0	1	268	1	268	1.89e-178	1378
EGB14507.1|Desulfovibrio_desulfuricans_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	89	275	31	0	1	275	1	275	7.26e-165	1274
EGB21515.1|Desulfotomaculum_nigrificans_1	nifH	NZ_AUUU01000066.1_15	vnfH	82	273	48	1	1	272	1	273	6.28e-150	1165
EGD60366.1|Novosphingobium_nitrogenifigens_1	nifH	NZ_AJTV01000023.1_11	vnfH	89	292	30	2	1	291	1	291	3.86e-174	1344
EGJ10941.1|Rubrivivax_benzoatilyticus_1	nifH	NZ_CP064782.1_76	vnfH	91	293	25	1	1	293	1	291	1.08e-177	1370
EGJ49116.1|Desulfovibrio_africanus_1	nifH	DNPP01000068.1_28	vnfH	84	274	43	0	1	274	1	274	3.8e-158	1225
EGK03248.1|Dysgonomonas_gadei_1	nifH	DNPP01000068.1_28	vnfH	81	274	52	0	1	274	1	274	1.39e-150	1170
EGK58386.1|Centipeda_periodontii_1	nifH	CAADXO010000019.1_36	nflH	69	270	81	1	1	270	1	268	8.31e-121	959
EGK89721.1|Acidithiobacillus_ferrivorans_1	nifH	JAKBJA010000175.1_7	vnfH	89	295	28	1	1	295	1	290	1.29e-175	1355
EGO62663.1|Acetonema_longum_1	nifH	LGFT01000025.1_50	nflH	60	259	91	1	1	247	1	259	3.83e-104	835
EGO64491.1|Acetonema_longum_1	nifH	JAEZKS010000250.1_8	nflH	59	319	99	4	1	291	1	316	2.67e-118	946
EGS32132.1|Megasphaera_sp._1	nifH	OMUY01000016.1_113	nflH	65	251	88	0	1	251	1	251	3.73e-108	864
EGS32192.1|Megasphaera_sp._1	nifH	JAFUBZ010000031.1_12	nflH	72	255	69	1	1	255	1	252	7.6e-118	935
EGV19816.1|Thiocapsa_marina_1	nifH	NZ_SMAO01000007.1_113	vnfH	97	294	8	1	1	294	1	293	2.14e-188	1448
EGV20999.1|Marichromatium_purpuratum_1	nifH	NZ_SMAO01000007.1_113	vnfH	92	293	22	0	1	293	1	293	1.59e-181	1398
EGV29506.1|Thiorhodococcus_drewsii_1	nifH	NZ_AFWT01000026.1_4	anfH	83	275	0	1	1	228	1	275	6.52e-144	1120
EGV30156.1|Thiorhodococcus_drewsii_1	nifH	NZ_SMAO01000007.1_113	vnfH	96	293	11	1	1	291	1	293	1.41e-184	1420
EGW37575.1|Desulfosporosinus_sp._1	nifH	NZ_AGAF01000212.1_35	anfH	79	275	0	1	1	217	1	275	1.08e-134	1052
EGW39330.1|Desulfosporosinus_sp._1	nifH	NZ_AP018449.1_2668	vnfH	81	284	46	1	1	275	1	284	6.45e-150	1166
EGW62911.1|Dechlorosoma_suillum_1	nifH	NZ_CP064782.1_76	vnfH	90	291	29	0	1	291	1	291	1.18e-175	1355
EGX99768.1|Azospirillum_amazonense_1	nifH	PLZT01000187.1_7	vnfH	88	297	34	1	1	294	1	297	2.17e-172	1332
EGZ42772.1|Thiocystis_violascens_1	nifH	NZ_SMAO01000007.1_113	vnfH	95	293	15	0	1	293	1	293	2.04e-184	1419
EGZ49204.1|Thiorhodospira_sibirica_1	nifH	NZ_SJZB01000053.1_50	vnfH	88	297	32	1	1	297	1	293	4.04e-172	1330
EGZ55571.1|Thiorhodovibrio_sp._1	nifH	NZ_SMAO01000007.1_113	vnfH	90	295	27	1	1	295	1	293	8.71e-178	1371
EHC17365.1|Desulfosporosinus_meridiei_1	nifH	NZ_AP018449.1_2668	vnfH	62	284	43	2	1	219	1	284	6.21e-106	841
EHD21360.1|Brenneria_sp._1	nifH	DIDB01000228.1_21	vnfH	69	294	33	2	1	236	1	293	5.83e-126	989
EHE97178.1|Clostridium_citroniae_1	nifH	OMUY01000016.1_113	nflH	59	259	97	2	1	259	1	251	3.47e-98	792
EHE99575.1|Clostridium_citroniae_1	nifH	CP047880.1_1233	nflH	60	261	92	3	1	251	1	259	2.69e-99	800
EHF08591.1|Methanolinea_tarda_1	nifH	JANIHI010000001.1_133	nflH	71	271	34	1	1	226	1	271	3.11e-119	944
EHG05102.1|Desulfotomaculum_gibsoniae_1	nifH	JAJXWJ010000032.1_21	vnfH	80	274	54	1	1	274	1	273	6.09e-149	1158
EHG07866.1|Desulfobacter_postgatei_1	nifH	DNPP01000068.1_28	vnfH	82	274	48	0	1	274	1	274	1.56e-155	1206
EHG18873.1|Selenomonas_infelix_1	nifH	CAADXO010000019.1_36	nflH	68	270	85	1	1	270	1	268	3.09e-117	933
EHH13995.1|Mesorhizobium_amorphae_1	nifH	CAJATU010000063.1_25	vnfH	90	298	28	1	1	297	1	298	3.69e-177	1367
EHI97196.1|Clostridium_sp._1	nifH	JAEZKS010000250.1_8	nflH	56	317	110	4	1	290	1	316	9.09e-111	891
EHJ00773.1|Clostridium_sp._1	nifH	NZ_CM001240.1_4217	anfH	79	275	0	1	1	217	1	275	1.61e-135	1058
EHJ01844.1|Clostridium_sp._1	nifH	JAJXWH010000032.1_49	vnfH	86	278	33	2	1	277	1	273	1.31e-156	1214
EHL64126.1|Synergistes_sp._1	nifH	OMUY01000016.1_113	nflH	61	251	98	0	1	251	1	251	3.25e-103	828
EHM39130.1|Anaeroglobus_geminatus_1	nifH	JAEEOJ010000117.1_3	nflH	71	264	65	2	1	263	1	254	1.68e-123	977
EHM39141.1|Anaeroglobus_geminatus_1	nifH	NZ_QSFA01000014.1_7	nflH	50	252	41	2	1	170	1	248	3.08e-63	529
EHM41339.1|Flavonifractor_plautii_1	nifH	WAKW01000002.1_72	nflH	53	280	117	5	1	265	1	280	2.83e-94	766
EHO16524.1|Lachnospiraceae_bacterium_1	nifH	JALFVM010000221.1_15	nflH	62	256	93	3	1	254	1	253	3.62e-96	777
EHO34370.1|Lachnospiraceae_bacterium_1	nifH	WAKW01000002.1_72	nflH	52	280	118	5	1	265	1	280	3.88e-94	765
EHO63766.1|Dialister_succinatiphilus_1	nifH	CAADXO010000019.1_36	nflH	71	272	75	2	1	272	1	268	6.09e-124	982
EHP11122.1|Holophaga_foetida_1	nifH	DNPP01000068.1_28	vnfH	79	274	58	0	1	274	1	274	3.04e-148	1153
EHP56781.1|Desulfitobacterium_dehalogenans_1	nifH	OMUY01000016.1_113	nflH	56	252	111	1	1	252	1	251	1.36e-90	736
EHP85405.1|Methanotorris_formicicus_1	nifH	NZ_AGJL01000035.1_12	nflH	100	290	0	0	1	290	1	290	5.84e-193	1487
EHQ36875.1|Methanoplanus_limicola_1	nifH	NZ_CM001436.1_2826	nflH	100	274	0	0	1	274	1	274	4.55e-181	1398
EHQ53242.1|Ectothiorhodospira_sp._1	nifH	NZ_SMAO01000007.1_113	vnfH	72	293	24	1	1	235	1	293	4.29e-130	1019
EHQ91738.1|Desulfosporosinus_youngiae_1	nifH	NZ_AP018449.1_2668	vnfH	80	284	47	1	1	275	1	284	1.21e-149	1164
EHR00803.1|Bradyrhizobium_sp._1	nifH	PLZT01000187.1_7	vnfH	87	297	38	1	1	296	1	297	9.65e-174	1342
EHR69902.1|Burkholderiales_bacterium_1	nifH	NZ_AJTV01000023.1_11	vnfH	92	293	21	1	1	293	1	291	3.83e-177	1366
EIG54448.1|Desulfovibrio_sp._1	nifH	NZ_CP045504.1_2408	anfH	96	275	11	1	1	275	1	274	1.62e-176	1361
EIJ36507.1|Thiothrix_nivea_1	nifH	NZ_SJZB01000053.1_50	vnfH	90	293	28	1	1	291	1	293	2.15e-174	1346
EIJ42511.1|Beggiatoa_alba_1	nifH	NZ_SSOD01000019.1_89	vnfH	89	299	27	2	1	298	1	295	8.39e-176	1357
EIM30737.1|Microvirga_sp._1	nifH	CAJATU010000063.1_25	vnfH	91	298	27	1	1	297	1	298	1.96e-177	1369
EIW15614.1|Pelosinus_fermentans_1	nifH	CP047880.1_1233	nflH	63	260	86	3	1	251	1	259	2.95e-100	807
EIW16187.1|Pelosinus_fermentans_1	nifH	NZ_UPPP01000074.1_60	vnfH	87	275	34	1	1	273	1	275	4.89e-161	1246
EIW17160.1|Pelosinus_fermentans_1	nifH	JAEZKS010000250.1_8	nflH	62	319	91	4	1	291	1	316	2.45e-124	990
EIW20049.1|Pelosinus_fermentans_1	nifH	NZ_AKVN02000001.1_1161	anfH	79	275	0	1	1	217	1	275	1.08e-134	1052
EIW49245.1|Pelosinus_fermentans_1	nifH	CP047880.1_1233	nflH	58	260	98	3	1	249	1	259	2.83e-90	734
EIZ79690.1|Novosphingobium_sp._1	nifH	NZ_CP019948.1_1310	vnfH	89	293	32	1	1	293	1	292	5.74e-174	1343
EJC75087.1|Rhizobium_leguminosarum_1	nifH	CAJATU010000063.1_25	vnfH	86	298	39	1	1	295	1	298	1.26e-165	1283
EJC80732.1|Rhizobium_leguminosarum_1	nifH	NZ_CP022253.1_2290	vnfH	85	295	43	2	1	295	1	293	1.78e-163	1267
EJF39145.1|Clostridium_sp._1	nifH	JAEWDM010000040.1_232	vnfH	79	285	58	1	1	285	1	284	4.12e-149	1161
EJF39147.1|Clostridium_sp._1	nifH	CP047880.1_1233	nflH	63	260	92	2	1	257	1	259	2.52e-100	808
EJF40737.1|Clostridium_sp._1	nifH	LGFT01000025.1_50	nflH	59	259	99	1	1	252	1	259	1.17e-100	810
EJG06504.1|Methanofollis_liminatans_1	nifH	NZ_UPPP01000074.1_60	vnfH	88	276	30	2	1	274	1	275	3.09e-159	1233
EJG07797.1|Methanofollis_liminatans_1	nifH	NZ_CM001555.1_1831	nflH	100	276	0	0	1	276	1	276	1.95e-181	1401
EJI87739.1|Enterobacter_radicincitans_1	nifH	CAIZDF010000619.1_3	vnfH	87	293	37	1	1	291	1	293	1.41e-169	1311
EJI90638.1|Enterobacter_radicincitans_1	nifH	NZ_CP018016.1_2212	anfH	79	275	0	1	1	217	1	275	6.23e-136	1061
EJU22267.1|Mogibacterium_sp._1	nifH	CACXZL010000281.1_2	nflH	72	250	71	0	1	250	1	250	1.86e-122	968
EJU22321.1|Mogibacterium_sp._1	nifH	OMUY01000016.1_113	nflH	52	261	112	3	1	257	1	251	1.35e-82	678
EJW09446.1|Rhodovulum_sp._1	nifH	CAINOE010000073.1_13	vnfH	91	299	28	0	1	299	1	299	1.06e-180	1393
EJW10892.1|Rhodovulum_sp._1	nifH	NZ_AKZI01000081.1_39	anfH	100	276	0	0	1	276	1	276	5.56e-186	1430
EJZ16722.1|Rhizobium_sp._1	nifH	CAINOE010000073.1_13	vnfH	82	331	26	2	1	329	1	299	2.89e-171	1327
EJZ33915.1|Bradyrhizobium_sp._1	nifH	PQAN01000100.1_14	vnfH	60	292	22	2	1	198	1	292	6.25e-100	796
EKA93939.1|Fusobacterium_periodonticum_1	nifH	JAHEQA010000004.1_117	nflH	51	280	130	4	1	276	1	277	1.44e-88	725
EKB32362.1|Sutterella_wadsworthensis_1	nifH	CP047880.1_1233	nflH	50	292	109	6	1	289	1	259	9.3e-82	675
EKE03493.1|uncultured_bacterium_1	nifH	PMWA01000070.1_6	nflH	51	290	119	7	1	290	1	267	7.49e-81	669
EKF86281.1|Methanobacterium_formicicum_1	nifH	NZ_AMPO01000003.1_188	nflH	100	264	0	0	1	264	1	264	1.51e-174	1349
EKF87100.1|Methanobacterium_formicicum_1	nifH	NC_015216.1_1812	anfH	75	275	21	1	1	228	1	275	1.84e-133	1044
EKN58682.1|Pseudomonas_stutzeri_1	nifH	DIDB01000228.1_21	vnfH	90	293	28	0	1	293	1	293	6e-178	1372
EKO38948.1|Desulfovibrio_magneticus_1	nifH	ALAO01000189.1_15	anfH	100	266	0	0	1	266	1	266	1.06e-180	1390
EKQ52081.1|water_sample)_1	nifH	NC_015216.1_1812	anfH	74	275	24	1	1	228	1	275	1.12e-131	1031
EKQ52375.1|Clostridium_sp._1	nifH	DJJR01000063.1_30	anfH	65	275	36	1	1	215	1	275	1.23e-111	884
EKQ53818.1|Clostridium_sp._1	nifH	JAJXWH010000032.1_49	vnfH	83	278	41	1	1	278	1	273	1.14e-154	1200
EKQ55605.1|water_sample)_1	nifH	AMGN01000004.1_19	nflH	100	265	0	0	1	265	1	265	1.16e-174	1350
EKQ58112.1|Clostridium_sp._1	nifH	NZ_AUUU01000066.1_15	vnfH	71	273	31	2	1	225	1	273	5.66e-120	943
EKQ67142.1|Oscillatoriales_cyanobacterium_1	nifH	JAHHHC010000005.1_41	vnfH	85	298	44	1	1	298	1	296	1.95e-166	1289
EKU77481.1|Veillonella_ratti_1	nifH	FR892828.1_9	nflH	68	272	84	3	1	272	1	268	1.89e-118	942
EKV00060.1|Leptolyngbya_sp._1	nifH	NZ_JACJRQ010000032.1_53	vnfH	81	297	50	1	1	292	1	297	9.31e-160	1240
EKV30731.1|Caenispirillum_salinarum_1	nifH	NZ_LGQZ01000027.1_123	vnfH	90	301	22	2	1	294	1	301	1.78e-176	1362
EKX99811.1|Selenomonas_sp._1	nifH	CAADXO010000019.1_36	nflH	69	271	81	2	1	271	1	268	7.81e-120	952
ELP57660.1|Clostridium_pasteurianum_1	nifH	JAJYBA010000030.1_7	vnfH	92	273	21	0	1	273	1	273	3.55e-169	1305
ELR91185.1|Leptolyngbya_sp._1	nifH	JAHHHC010000005.1_41	vnfH	82	296	48	1	1	291	1	296	2.29e-159	1237
ELS00719.1|Xenococcus_sp._1	nifH	NZ_JACJRQ010000032.1_53	vnfH	64	297	55	2	1	246	1	297	1.33e-116	922
EME68108.1|Magnetospirillum_sp._1	nifH	NZ_JAGTUF010000021.1_45	vnfH	95	294	13	1	1	294	1	293	1.02e-183	1414
EMS71146.1|Clostridium_termitidis_1	nifH	PQAS01000057.1_90	nflH	65	305	94	3	1	292	1	304	7.39e-125	993
EMS71272.1|Clostridium_termitidis_1	nifH	NZ_AORV01000040.1_21	anfH	79	274	0	1	1	217	1	274	5.58e-135	1054
EMS71416.1|Clostridium_termitidis_1	nifH	DBTU01000011.1_44	vnfH	90	272	28	0	1	272	1	272	6.22e-165	1274
ENN96061.1|Methanocaldococcus_villosus_1	nifH	NZ_AQUK01000001.1_647	nflH	80	274	0	1	1	219	1	274	3.64e-133	1045
EOC99423.1|Clostridiaceae_bacterium_1	nifH	DFOH01000001.1_31	nifH	79	257	51	1	1	257	1	255	3.18e-130	1031
EOR94282.1|Arcticibacter_svalbardensis_1	nifH	DNPP01000068.1_28	vnfH	81	275	49	2	1	274	1	274	2.63e-150	1168
EOS26764.1|Lachnospiraceae_bacterium_1	nifH	JAEWDM010000040.1_232	vnfH	82	284	50	1	1	282	1	284	1.31e-155	1208
EOS72966.1|Dorea_sp._1	nifH	JAFUBZ010000031.1_12	nflH	64	252	90	1	1	251	1	252	1.13e-105	846
EOS81066.1|Dorea_sp._1	nifH	NZ_RJQC01000001.1_108	nflH	60	250	96	1	1	245	1	250	3.22e-98	791
EPF27457.1|Treponema_socranskii_1	nifH	DAYM01000013.1_170	nflH	61	272	93	3	1	260	1	270	2.55e-100	809
EPF31284.1|Treponema_maltophilum_1	nifH	DAYM01000013.1_170	nflH	57	270	98	1	1	252	1	270	2.43e-95	772
EPP15687.1|Megasphaera_sp._1	nifH	NZ_QSFA01000014.1_7	nflH	84	248	39	0	1	248	1	248	1.04e-142	1115
EPR32344.1|Desulfovibrio_alkalitolerans_1	nifH	DNPP01000068.1_28	vnfH	83	274	47	0	1	274	1	274	1.04e-154	1200
EPR42537.1|Desulfovibrio_sp._1	nifH	DNPP01000068.1_28	vnfH	82	274	50	0	1	274	1	274	3.4e-153	1189
EPY00584.1|Phaeospirillum_fulvum_1	nifH	NZ_AQPH01000081.1_15	anfH	100	275	0	0	1	275	1	275	1.08e-186	1435
EPY01003.1|Phaeospirillum_fulvum_1	nifH	NZ_FNWO01000006.1_229	vnfH	92	292	24	0	1	292	1	292	5.35e-181	1394
EPZ58109.1|Clostridium_sordellii_1	nifH	LGFT01000025.1_50	nflH	60	259	93	1	1	249	1	259	2.8e-100	807
EQB25852.1|Sporomusa_ovata_1	nifH	FR892828.1_9	nflH	74	270	69	2	1	270	1	268	4e-127	1005
EQB27148.1|Sporomusa_ovata_1	nifH	NZ_UPPP01000074.1_60	vnfH	91	275	24	0	1	275	1	275	4.56e-167	1290
EQD24965.1|Leptospirillum_sp._1	nifH	PLZT01000187.1_7	vnfH	78	297	48	3	1	281	1	297	1.46e-153	1194
EQF25001.1|Clostridium_difficile_1	nifH	LGFT01000025.1_50	nflH	61	259	91	1	1	249	1	259	2.04e-100	808
EQM73081.1|Microbacterium_maritypicum_1	nifH	JAEXPS010000006.1_7	nifH	51	381	114	7	1	308	1	381	2.06e-100	827
ETA66931.1|Methanolobus_tindarius_1	nifH	NZ_AZAJ01000001.1_330	nflH	100	739	1	0	1	739	1	739	0.0	3801
GAC49597.1|Gordonia_aichiensis_1	nifH	NZ_JAIVFL010000001.1_654	nifH	69	335	79	7	1	324	1	320	1.25e-132	1059
GAD03531.1|Agarivorans_albus_1	nifH	JAAUTD010000083.1_4	vnfH	86	295	37	2	1	292	1	295	5.87e-170	1314
NP_106489.1|Mesorhizobium_loti_1	nifH	CAINOE010000073.1_13	vnfH	91	299	24	2	1	297	1	299	1.06e-177	1371
NP_247874.1|Methanocaldococcus_jannaschii_1	nifH	NC_000909.1_942	nflH	100	279	0	0	1	279	1	279	1.23e-185	1432
NP_275785.1|(Methanobacterium_thermoautotrophicum_1	nifH	NC_000916.1_622	nflH	100	265	0	0	1	265	1	265	2.37e-175	1355
NP_276673.1|(Methanobacterium_thermoautotrophicum_1	nifH	PLXT01000077.1_54	anfH	65	275	37	1	1	217	1	275	9.86e-116	914
NP_603210.1|Fusobacterium_nucleatum_1	nifH	NZ_CP022242.1_655	nflH	50	281	131	4	1	276	1	276	6.81e-88	720
NP_987267.1|Methanococcus_maripaludis_1	nifH	NZ_CP026606.1_930	nflH	99	313	3	0	1	313	1	313	2.21e-205	1581
YP_002457845.1|Desulfitobacterium_hafniense_1	nifH	JAEZKS010000250.1_8	nflH	53	318	85	4	1	256	1	316	6.42e-100	809
YP_004546943.1|Desulfotomaculum_ruminis_1	nifH	NZ_UPPP01000074.1_60	vnfH	83	275	44	1	1	272	1	275	4.8e-150	1166
YP_008430313.1|Thermococcus_litoralis_1	nifH	NC_014408.1_41	nifH	60	255	97	4	1	249	1	255	2.23e-90	740
ZP_02618040.1|Clostridium_botulinum_1	nifH	CP047880.1_1233	nflH	62	260	87	2	1	249	1	259	2.91e-97	785
ZP_03517290.1|Rhizobium_etli_1	nifH	NZ_CP022253.1_2290	vnfH	66	302	22	4	1	231	1	293	9.25e-115	907
ZP_05403609.1|Mitsuokella_multacida_1	nifH	CAKAIG010000002.1_897	nflH	76	256	59	2	1	254	1	255	4.16e-125	988
ZP_05633122.1|Fusobacterium_ulcerans_1	nifH	LGFT01000025.1_50	nflH	56	262	102	2	1	253	1	259	8.61e-94	760
ZP_05732897.1|Dialister_invisus_1	nifH	FR892828.1_9	nflH	75	272	65	2	1	272	1	268	1.07e-133	1053
ZP_05913310.1|Brevibacterium_linens_1	nifH	PMJN01000197.1_5	nifH	52	389	93	3	1	298	1	388	4.19e-115	934
ZP_06145196.1|Ruminococcus_flavefaciens_1	nifH	JAEWDM010000040.1_232	vnfH	84	286	43	2	1	285	1	284	8.21e-157	1217
ZP_08424348.1|Desulfovibrio_africanus_1	nifH	DKEU01000237.1_33	nifH	60	273	95	2	1	272	1	260	1.84e-104	845
ZP_09716421.1|Treponema_primitia_1	nifH	NZ_AEEA01000019.1_78	anfH	100	274	0	0	1	274	1	274	3.09e-184	1417
ZP_09717077.1|Treponema_primitia_1	nifH	JAEWDM010000040.1_232	vnfH	79	285	58	1	1	285	1	284	3.78e-148	1154
ZP_09718327.1|Treponema_primitia_1	nifH	DBMP01000029.1_90	vnfH	78	274	60	0	1	274	1	274	4.41e-145	1130
ZP_09718583.1|Treponema_primitia_1	nifH	JAEZKS010000250.1_8	nflH	63	319	87	4	1	291	1	316	7.93e-123	979
ZP_10774019.1|Clostridium_arbusti_1	nifH	NZ_BAEV01000114.1_9	vnfH	95	272	13	0	1	272	1	272	1.68e-172	1329
ZP_10774725.1|Clostridium_arbusti_1	nifH	NZ_BAEV01000114.1_9	vnfH	92	273	21	1	1	273	1	272	2.13e-167	1292
ZP_10775905.1|Clostridium_arbusti_1	nifH	NZ_BAEV01000114.1_9	vnfH	94	273	15	1	1	273	1	272	2.18e-171	1321
ZP_10775913.1|Clostridium_arbusti_1	nifH	NZ_BAEV01000114.1_9	vnfH	100	272	0	0	1	272	1	272	2.39e-180	1386
