	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
13883	Mise	nifH	vnfH	WP_038528978.1	1.8e-181	598.5	291
13884	Mise	nifH	vnfH	WP_017314873.1	1.8e-181	598.4	291
13886	Mise	nifH	vnfH	WP_109117984.1	2.4e-181	598.0	290
13885	Mise	nifH	vnfH	WP_014430473.1	2.4e-181	598.0	291
21386	Mise	nifH	vnfH	WP_094327394.1	2.8e-181	596.2	291
13887	Mise	nifH	vnfH	WP_149468961.1	2.9e-181	597.8	291
13888	Mise	nifH	vnfH	WP_009857506.1	3.3e-181	597.6	291
13889	Mise	nifH	vnfH	WP_138497161.1	3.4e-181	597.5	292
21387	Mise	nifH	vnfH	WP_190581391.1	3.5e-181	595.9	288
21388	Mise	nifH	vnfH	WP_109012212.1	3.5e-181	595.9	291
13890	Mise	nifH	vnfH	WP_214433605.1	3.6e-181	597.5	291
21389	Mise	nifH	vnfH	WP_096643608.1	3.7e-181	595.8	287
21390	Mise	nifH	vnfH	WP_096580546.1	3.9e-181	595.7	286
21391	Mise	nifH	vnfH	WP_096731754.1	4.3e-181	595.6	286
13891	Mise	nifH	vnfH	WP_180285251.1	4.7e-181	597.0	291
21392	Mise	nifH	vnfH	WP_190634695.1	5e-181	595.4	286
21393	Mise	nifH	vnfH	WP_100900502.1	5.2e-181	595.3	291
21394	Mise	nifH	vnfH	WP_190746162.1	5.3e-181	595.3	286
21395	Mise	nifH	vnfH	WP_185566649.1	5.9e-181	595.1	286
13892	Mise	nifH	vnfH	WP_012407220.1	6.3e-181	596.7	291
21396	Mise	nifH	vnfH	WP_190954475.1	6.6e-181	595.0	286
13893	Mise	nifH	vnfH	WP_015210664.1	6.9e-181	596.5	292
21397	Mise	nifH	vnfH	WP_096542070.1	6.9e-181	594.9	282
21398	Mise	nifH	vnfH	WP_099067842.1	7e-181	594.9	286
13894	Mise	nifH	vnfH	WP_190939047.1	7.1e-181	596.5	292
13895	Mise	nifH	vnfH	WP_190730906.1	7.3e-181	596.4	291
21399	Mise	nifH	vnfH	WP_118163822.1	7.4e-181	594.8	292
9993	FunGene	nifH	vnfH	gi|218667119|ref|YP_002425950.1|	7.6e-181	590.9	290
13896	Mise	nifH	vnfH	WP_085088510.1	7.7e-181	596.4	290
21400	Mise	nifH	vnfH	WP_096587343.1	8.3e-181	594.7	289
13898	Mise	nifH	vnfH	WP_190918984.1	8.4e-181	596.2	291
13897	Mise	nifH	vnfH	WP_209979040.1	8.4e-181	596.2	290
13899	Mise	nifH	vnfH	WP_094327394.1	8.6e-181	596.2	291
27837	Zehr	nifH	vnfH	AAB02342.1|Azospirillum_brasilense_1	8.8e-181	599.5	291
21401	Mise	nifH	vnfH	WP_190700437.1	9.4e-181	594.5	287
13901	Mise	nifH	vnfH	WP_193947864.1	1.1e-180	595.8	291
13902	Mise	nifH	vnfH	WP_109154042.1	1.1e-180	595.8	290
13900	Mise	nifH	vnfH	WP_094344321.1	1.1e-180	595.9	291
13903	Mise	nifH	vnfH	WP_190456639.1	1.2e-180	595.7	291
13904	Mise	nifH	vnfH	WP_109068582.1	1.2e-180	595.7	291
13905	Mise	nifH	vnfH	WP_114083679.1	1.3e-180	595.6	291
3598	Buckley	nifH	vnfH	7211602X51500_1	1.3e-180	598.9	290
13906	Mise	nifH	vnfH	WP_109156008.1	1.5e-180	595.4	290
21403	Mise	nifH	vnfH	WP_193887100.1	1.6e-180	593.7	287
13907	Mise	nifH	vnfH	WP_113892793.1	1.6e-180	595.3	291
21402	Mise	nifH	vnfH	WP_190601103.1	1.6e-180	593.7	289
13909	Mise	nifH	vnfH	WP_119830136.1	1.7e-180	595.2	289
13908	Mise	nifH	vnfH	WP_109107872.1	1.7e-180	595.3	290
13910	Mise	nifH	vnfH	WP_196526301.1	1.8e-180	595.1	291
21404	Mise	nifH	vnfH	WP_096603061.1	1.9e-180	593.4	288
9994	FunGene	nifH	vnfH	gi|170741696|ref|YP_001770351.1|	1.9e-180	589.6	291
13911	Mise	nifH	vnfH	WP_126996253.1	2e-180	595.0	290
21405	Mise	nifH	vnfH	WP_190475283.1	2e-180	593.4	283
21406	Mise	nifH	vnfH	WP_016877702.1	2.2e-180	593.3	286
21407	Mise	nifH	vnfH	WP_010995048.1	2.3e-180	593.2	285
21408	Mise	nifH	vnfH	WP_067767564.1	2.4e-180	593.2	288
13912	Mise	nifH	vnfH	WP_174710323.1	2.5e-180	594.7	292
21409	Mise	nifH	vnfH	WP_190406855.1	2.5e-180	593.1	287
13913	Mise	nifH	vnfH	WP_094349933.1	2.6e-180	594.6	291
13914	Mise	nifH	vnfH	WP_162397600.1	2.7e-180	594.6	292
21410	Mise	nifH	vnfH	WP_096583037.1	2.7e-180	593.0	282
13915	Mise	nifH	vnfH	WP_134390093.1	2.8e-180	594.5	290
13916	Mise	nifH	vnfH	WP_009060145.1	3e-180	594.4	290
13917	Mise	nifH	vnfH	WP_169145555.1	3e-180	594.4	290
8327	FunGene	nifD	nifD	P71526	3.2e-180	594.7	471
3599	Buckley	nifH	vnfH	AP012320_1	3.2e-180	597.5	290
21411	Mise	nifH	vnfH	WP_190694709.1	3.3e-180	592.7	282
27838	Zehr	nifH	vnfH	EGJ10941.1|Rubrivivax_benzoatilyticus_1	3.4e-180	597.6	291
13918	Mise	nifH	vnfH	WP_201079207.1	3.6e-180	594.2	292
21412	Mise	nifH	vnfH	WP_011321148.1	3.8e-180	592.5	285
13919	Mise	nifH	vnfH	WP_012973395.1	3.9e-180	594.1	290
13920	Mise	nifH	vnfH	WP_209105224.1	3.9e-180	594.1	291
13921	Mise	nifH	vnfH	WP_098740339.1	4e-180	594.0	290
21413	Mise	nifH	vnfH	WP_086686799.1	4e-180	592.4	286
13922	Mise	nifH	vnfH	WP_149230617.1	4e-180	594.0	290
13924	Mise	nifH	vnfH	WP_142847681.1	4.1e-180	594.0	286
21414	Mise	nifH	vnfH	WP_104518296.1	4.1e-180	592.4	290
13923	Mise	nifH	vnfH	WP_039721391.1	4.1e-180	594.0	290
3600	Buckley	nifH	vnfH	AEWG01000018_1	4.4e-180	597.1	290
13925	Mise	nifH	vnfH	WP_111384232.1	4.7e-180	593.8	290
21415	Mise	nifH	vnfH	WP_096580147.1	4.7e-180	592.2	289
3601	Buckley	nifH	vnfH	AF194084_1	4.8e-180	597.0	290
9995	FunGene	nifH	vnfH	gi|220923884|ref|YP_002499186.1|	4.9e-180	588.3	291
13926	Mise	nifH	vnfH	WP_163926967.1	5e-180	593.7	288
21416	Mise	nifH	vnfH	WP_013192322.1	5.1e-180	592.1	291
13928	Mise	nifH	vnfH	WP_063634031.1	5.1e-180	593.7	290
13927	Mise	nifH	vnfH	WP_045581965.1	5.1e-180	593.7	290
13929	Mise	nifH	vnfH	WP_069073115.1	5.2e-180	593.6	287
27839	Zehr	nifH	vnfH	AAK26105.1|unidentified_bacterium_1	5.2e-180	596.9	290
13931	Mise	nifH	vnfH	WP_131309303.1	5.4e-180	593.6	292
9996	FunGene	nifH	vnfH	gi|21492761|ref|NP_659836.1|	5.4e-180	588.1	291
13930	Mise	nifH	vnfH	WP_179064204.1	5.4e-180	593.6	288
13932	Mise	nifH	vnfH	WP_129607798.1	5.6e-180	593.5	290
13933	Mise	nifH	vnfH	WP_109903383.1	5.7e-180	593.5	292
9997	FunGene	nifH	vnfH	gi|209543735|ref|YP_002275964.1|	5.7e-180	588.0	292
13934	Mise	nifH	vnfH	WP_206828068.1	5.8e-180	593.5	290
21417	Mise	nifH	vnfH	WP_185586213.1	5.9e-180	591.8	285
3602	Buckley	nifH	vnfH	512909513802NC_010628_1	5.9e-180	596.7	291
9998	FunGene	nifH	vnfH	gi|83310673|ref|YP_420937.1|	5.9e-180	588.0	289
13935	Mise	nifH	vnfH	WP_126398426.1	5.9e-180	593.5	290
13936	Mise	nifH	vnfH	WP_014247088.1	6e-180	593.4	290
13937	Mise	nifH	vnfH	WP_015126422.1	6.2e-180	593.4	286
13938	Mise	nifH	vnfH	WP_101250570.1	6.3e-180	593.4	290
13939	Mise	nifH	vnfH	WP_145980786.1	6.3e-180	593.4	290
13940	Mise	nifH	vnfH	WP_190893267.1	6.4e-180	593.3	290
13941	Mise	nifH	vnfH	WP_012464212.1	6.5e-180	593.3	290
27840	Zehr	nifH	vnfH	ACC79194.1|Nostoc_punctiforme_1	6.5e-180	596.6	291
13943	Mise	nifH	vnfH	WP_183119623.1	6.9e-180	593.2	291
13942	Mise	nifH	vnfH	WP_190932650.1	6.9e-180	593.2	290
27841	Zehr	nifH	vnfH	AFZ27429.1|Cylindrospermum_stagnale_1	7.1e-180	596.5	292
13944	Mise	nifH	vnfH	WP_127088134.1	7.1e-180	593.2	291
13945	Mise	nifH	vnfH	WP_085555032.1	7.8e-180	593.1	290
13946	Mise	nifH	vnfH	WP_134440415.1	7.9e-180	593.0	290
13947	Mise	nifH	vnfH	WP_214438569.1	8.5e-180	592.9	286
21418	Mise	nifH	vnfH	WP_190561702.1	8.7e-180	591.3	290
13948	Mise	nifH	vnfH	WP_168503533.1	8.7e-180	592.9	281
9999	FunGene	nifH	vnfH	gi|128264|sp|P00463.1|NIFH_BRASP	9.3e-180	587.4	291
13949	Mise	nifH	vnfH	WP_206848477.1	9.4e-180	592.8	290
10000	FunGene	nifH	vnfH	gi|75910120|ref|YP_324416.1|	9.5e-180	587.3	288
13950	Mise	nifH	vnfH	WP_012568805.1	9.6e-180	592.8	292
21419	Mise	nifH	vnfH	WP_142524257.1	9.9e-180	591.1	291
13951	Mise	nifH	vnfH	WP_141376974.1	1e-179	592.7	291
21420	Mise	nifH	vnfH	WP_015111910.1	1e-179	591.1	283
21421	Mise	nifH	vnfH	WP_152590343.1	1e-179	591.1	291
13955	Mise	nifH	vnfH	WP_190836867.1	1.1e-179	592.6	288
13956	Mise	nifH	vnfH	WP_200987982.1	1.1e-179	592.6	288
21422	Mise	nifH	vnfH	WP_193896344.1	1.1e-179	591.0	284
13954	Mise	nifH	vnfH	WP_203097449.1	1.1e-179	592.6	291
13953	Mise	nifH	vnfH	WP_148578770.1	1.1e-179	592.6	288
13952	Mise	nifH	vnfH	WP_182942625.1	1.1e-179	592.6	291
13957	Mise	nifH	vnfH	WP_158046206.1	1.2e-179	592.4	291
21423	Mise	nifH	vnfH	WP_096676010.1	1.2e-179	590.8	287
13960	Mise	nifH	vnfH	WP_194747557.1	1.3e-179	592.3	288
13958	Mise	nifH	vnfH	WP_104518213.1	1.3e-179	592.4	291
13959	Mise	nifH	vnfH	WP_026379576.1	1.3e-179	592.3	291
21424	Mise	nifH	vnfH	WP_045868724.1	1.3e-179	590.7	289
13962	Mise	nifH	vnfH	WP_096647180.1	1.4e-179	592.2	289
13961	Mise	nifH	vnfH	WP_096580147.1	1.4e-179	592.2	289
13965	Mise	nifH	vnfH	WP_150097122.1	1.6e-179	592.0	292
13964	Mise	nifH	vnfH	WP_169130728.1	1.6e-179	592.0	287
13963	Mise	nifH	vnfH	WP_111359696.1	1.6e-179	592.1	292
21426	Mise	nifH	vnfH	WP_089092731.1	1.6e-179	590.4	292
21425	Mise	nifH	vnfH	WP_194000379.1	1.6e-179	590.5	291
21427	Mise	nifH	vnfH	WP_179067132.1	1.7e-179	590.3	291
13968	Mise	nifH	vnfH	WP_202213712.1	1.7e-179	591.9	290
13967	Mise	nifH	vnfH	WP_172342934.1	1.7e-179	591.9	288
13966	Mise	nifH	vnfH	WP_084579006.1	1.7e-179	592.0	289
21428	Mise	nifH	vnfH	WP_011320742.1	1.8e-179	590.2	292
13969	Mise	nifH	vnfH	WP_181928125.1	1.9e-179	591.8	286
10001	FunGene	nifH	vnfH	gi|225521923|ref|ZP_03768757.1|	1.9e-179	586.4	286
21430	Mise	nifH	vnfH	WP_006195291.1	1.9e-179	590.2	291
21429	Mise	nifH	vnfH	WP_069074423.1	1.9e-179	590.2	291
22208	Mise	nifH	vnfH	WP_004675840.1	1.9e-179	588.1	291
21432	Mise	nifH	vnfH	WP_206267712.1	2e-179	590.1	284
21431	Mise	nifH	vnfH	WP_114084101.1	2e-179	590.1	291
13970	Mise	nifH	vnfH	WP_096576486.1	2e-179	591.7	288
13971	Mise	nifH	vnfH	WP_026783503.1	2e-179	591.7	291
13972	Mise	nifH	vnfH	WP_190983525.1	2.1e-179	591.7	288
13973	Mise	nifH	vnfH	WP_040622284.1	2.2e-179	591.6	291
10002	FunGene	nifH	vnfH	gi|221639975|ref|YP_002526237.1|	2.3e-179	586.1	288
13975	Mise	nifH	vnfH	WP_025812230.1	2.3e-179	591.5	291
13974	Mise	nifH	vnfH	WP_041037193.1	2.3e-179	591.5	289
21435	Mise	nifH	vnfH	WP_210614290.1	2.5e-179	589.8	291
21434	Mise	nifH	vnfH	WP_015215476.1	2.5e-179	589.8	291
21433	Mise	nifH	vnfH	WP_071190531.1	2.5e-179	589.8	291
13976	Mise	nifH	vnfH	WP_116703141.1	2.5e-179	591.4	291
13977	Mise	nifH	vnfH	WP_123104633.1	2.6e-179	591.3	290
21436	Mise	nifH	vnfH	WP_127052226.1	2.6e-179	589.7	291
21437	Mise	nifH	vnfH	WP_163936240.1	2.6e-179	589.7	291
13978	Mise	nifH	vnfH	WP_215857783.1	2.7e-179	591.3	291
13979	Mise	nifH	vnfH	WP_044431865.1	2.7e-179	591.3	292
21438	Mise	nifH	vnfH	WP_118166533.1	2.7e-179	589.7	291
13980	Mise	nifH	vnfH	WP_116133760.1	2.8e-179	591.3	291
13981	Mise	nifH	vnfH	WP_134181405.1	2.8e-179	591.2	291
13982	Mise	nifH	vnfH	WP_074218330.1	2.8e-179	591.2	291
10003	FunGene	nifH	vnfH	gi|115526522|ref|YP_783433.1|	2.9e-179	585.7	292
21439	Mise	nifH	vnfH	WP_126089867.1	2.9e-179	589.6	291
13983	Mise	nifH	vnfH	WP_076603833.1	3e-179	591.1	290
13984	Mise	nifH	vnfH	WP_163097655.1	3.1e-179	591.1	290
13985	Mise	nifH	vnfH	WP_113525799.1	3.1e-179	591.1	290
13986	Mise	nifH	vnfH	WP_097278677.1	3.2e-179	591.0	291
21440	Mise	nifH	vnfH	WP_194475043.1	3.2e-179	589.4	291
21441	Mise	nifH	vnfH	WP_185585744.1	3.3e-179	589.4	291
13987	Mise	nifH	vnfH	WP_215850274.1	3.4e-179	591.0	290
21442	Mise	nifH	vnfH	WP_094346394.1	3.5e-179	589.3	291
13988	Mise	nifH	vnfH	WP_009567494.1	3.5e-179	590.9	290
21443	Mise	nifH	vnfH	WP_169264332.1	3.6e-179	589.3	290
10005	FunGene	nifH	vnfH	gi|91778641|ref|YP_553849.1|	3.6e-179	585.4	290
10004	FunGene	nifH	vnfH	gi|150378167|ref|YP_001314762.1|	3.6e-179	585.4	291
27842	Zehr	nifH	vnfH	ADC97878.1|Methylacidiphilum_fumariolicum_1	3.6e-179	594.2	289
3603	Buckley	nifH	vnfH	gi_288909149_1	3.7e-179	594.0	290
13989	Mise	nifH	vnfH	WP_201782714.1	3.7e-179	590.9	284
21445	Mise	nifH	vnfH	WP_007636849.1	3.9e-179	589.2	292
21444	Mise	nifH	vnfH	WP_096569143.1	3.9e-179	589.2	291
13990	Mise	nifH	vnfH	WP_104908627.1	3.9e-179	590.8	291
3604	Buckley	nifH	vnfH	15942487L23514_1	3.9e-179	594.0	291
21446	Mise	nifH	vnfH	WP_148759939.1	4e-179	589.1	289
13991	Mise	nifH	vnfH	WP_121428196.1	4e-179	590.7	287
27843	Zehr	nifH	vnfH	BAI71409.1|Azospirillum_sp._1	4e-179	594.0	290
13994	Mise	nifH	vnfH	WP_037454648.1	4.1e-179	590.7	292
13993	Mise	nifH	vnfH	WP_067766985.1	4.1e-179	590.7	287
13992	Mise	nifH	vnfH	WP_085026009.1	4.1e-179	590.7	290
21447	Mise	nifH	vnfH	WP_094353054.1	4.1e-179	589.1	290
27844	Zehr	nifH	vnfH	AAA21838.1|Nostoc_commune_1	4.2e-179	594.0	291
10006	FunGene	nifH	vnfH	gi|16520016|ref|NP_444136.1|	4.2e-179	585.2	291
13995	Mise	nifH	vnfH	WP_110557306.1	4.2e-179	590.7	292
13996	Mise	nifH	vnfH	WP_014029039.1	4.3e-179	590.6	291
13997	Mise	nifH	vnfH	WP_014236061.1	4.3e-179	590.6	288
21449	Mise	nifH	vnfH	WP_104905582.1	4.3e-179	589.0	290
21448	Mise	nifH	vnfH	WP_026192307.1	4.3e-179	589.0	291
13998	Mise	nifH	vnfH	WP_054357844.1	4.4e-179	590.6	292
21451	Mise	nifH	vnfH	WP_094328859.1	4.4e-179	589.0	290
21450	Mise	nifH	vnfH	WP_073634617.1	4.4e-179	589.0	291
21452	Mise	nifH	vnfH	WP_137479509.1	4.6e-179	588.9	291
13999	Mise	nifH	vnfH	WP_018989049.1	4.7e-179	590.5	287
21453	Mise	nifH	vnfH	WP_197952382.1	4.7e-179	588.9	291
14000	Mise	nifH	vnfH	WP_101253241.1	4.9e-179	590.4	287
10007	FunGene	nifH	vnfH	gi|20138964|sp|Q51296.1|NIFH_NOSS6	5e-179	584.9	288
14001	Mise	nifH	vnfH	WP_045226862.1	5e-179	590.4	290
14003	Mise	nifH	vnfH	WP_092811147.1	5.1e-179	590.4	292
14002	Mise	nifH	vnfH	WP_101291304.1	5.1e-179	590.4	291
10008	FunGene	nifH	vnfH	gi|157804287|gb|ABV79890.1|	5.1e-179	584.9	288
14006	Mise	nifH	vnfH	WP_026791019.1	5.2e-179	590.3	291
14005	Mise	nifH	vnfH	WP_076398282.1	5.2e-179	590.3	292
14004	Mise	nifH	vnfH	WP_191661482.1	5.2e-179	590.4	287
14009	Mise	nifH	vnfH	WP_066098062.1	5.3e-179	590.3	286
21454	Mise	nifH	vnfH	WP_190952735.1	5.3e-179	588.7	292
14008	Mise	nifH	vnfH	WP_205434803.1	5.3e-179	590.3	290
14007	Mise	nifH	vnfH	WP_099558078.1	5.3e-179	590.3	291
21455	Mise	nifH	vnfH	WP_017743962.1	5.4e-179	588.7	292
10009	FunGene	nifH	vnfH	gi|90425935|ref|YP_534305.1|	5.4e-179	584.8	292
21456	Mise	nifH	vnfH	WP_012407784.1	5.5e-179	588.7	291
3605	Buckley	nifH	vnfH	AF012326_1	5.5e-179	593.5	285
21457	Mise	nifH	vnfH	WP_015206159.1	5.6e-179	588.7	290
14010	Mise	nifH	vnfH	WP_169254812.1	5.7e-179	590.2	287
14011	Mise	nifH	vnfH	WP_093287058.1	5.7e-179	590.2	291
3606	Buckley	nifH	vnfH	FQ311868_1	5.7e-179	593.4	290
14013	Mise	nifH	vnfH	WP_114948803.1	5.8e-179	590.2	290
14012	Mise	nifH	vnfH	WP_207018595.1	5.8e-179	590.2	291
14014	Mise	nifH	vnfH	WP_038078010.1	5.9e-179	590.2	290
27845	Zehr	nifH	vnfH	AAB65801.1|Nostoc_sp._1	6e-179	593.5	285
14015	Mise	nifH	vnfH	WP_026622886.1	6e-179	590.1	291
21458	Mise	nifH	vnfH	WP_196522251.1	6.1e-179	588.5	290
27846	Zehr	nifH	vnfH	CBS86044.1|Azospirillum_lipoferum_1	6.2e-179	593.4	290
14016	Mise	nifH	vnfH	WP_100083431.1	6.3e-179	590.1	291
3607	Buckley	nifH	vnfH	10084961009389NC_003272_1	6.3e-179	593.3	285
27847	Zehr	nifH	vnfH	AFY30594.1|Calothrix_sp._1	6.4e-179	593.4	286
21459	Mise	nifH	vnfH	WP_015205670.1	6.5e-179	588.4	289
21460	Mise	nifH	vnfH	WP_194006043.1	6.6e-179	588.4	291
21461	Mise	nifH	vnfH	WP_073642353.1	6.6e-179	588.4	292
21462	Mise	nifH	vnfH	WP_162398816.1	6.7e-179	588.4	290
21463	Mise	nifH	vnfH	WP_099068216.1	6.8e-179	588.4	291
14017	Mise	nifH	vnfH	WP_172451471.1	6.9e-179	589.9	289
14018	Mise	nifH	vnfH	WP_096589796.1	7e-179	589.9	292
21464	Mise	nifH	vnfH	WP_016953627.1	7.1e-179	588.3	291
14019	Mise	nifH	vnfH	WP_136692414.1	7.1e-179	589.9	288
27848	Zehr	nifH	vnfH	BAB72831.1|Nostoc_sp._1	7.1e-179	593.2	285
21465	Mise	nifH	vnfH	WP_024519957.1	7.1e-179	588.3	290
21466	Mise	nifH	vnfH	WP_054186393.1	7.2e-179	588.3	292
14020	Mise	nifH	vnfH	WP_119157045.1	7.3e-179	589.9	290
3608	Buckley	nifH	vnfH	CP000975_1	7.3e-179	593.1	289
14024	Mise	nifH	vnfH	WP_169139560.1	7.4e-179	589.8	287
14022	Mise	nifH	vnfH	WP_127300082.1	7.4e-179	589.9	291
14021	Mise	nifH	vnfH	WP_214199046.1	7.4e-179	589.9	289
14023	Mise	nifH	vnfH	WP_166899748.1	7.4e-179	589.8	291
14025	Mise	nifH	vnfH	WP_109041643.1	7.6e-179	589.8	288
21467	Mise	nifH	vnfH	WP_122406910.1	7.6e-179	588.2	291
14026	Mise	nifH	vnfH	WP_141150239.1	7.7e-179	589.8	290
14027	Mise	nifH	vnfH	WP_015434438.1	7.7e-179	589.8	286
14029	Mise	nifH	vnfH	WP_065413759.1	7.8e-179	589.8	290
10010	FunGene	nifH	vnfH	gi|77464110|ref|YP_353614.1|	7.8e-179	584.3	282
14028	Mise	nifH	vnfH	WP_119632377.1	7.8e-179	589.8	290
21468	Mise	nifH	vnfH	WP_092235830.1	7.8e-179	588.2	291
14030	Mise	nifH	vnfH	WP_119630334.1	8e-179	589.7	290
21469	Mise	nifH	vnfH	WP_004675840.1	8.1e-179	588.1	291
14031	Mise	nifH	vnfH	WP_206864364.1	8.1e-179	589.7	291
14032	Mise	nifH	vnfH	WP_111417281.1	8.4e-179	589.7	292
21473	Mise	nifH	vnfH	WP_015131644.1	8.5e-179	588.1	291
21472	Mise	nifH	vnfH	WP_100900953.1	8.5e-179	588.1	291
21471	Mise	nifH	vnfH	WP_183232018.1	8.5e-179	588.1	291
21470	Mise	nifH	vnfH	WP_190913711.1	8.5e-179	588.1	291
14034	Mise	nifH	vnfH	WP_018097454.1	8.6e-179	589.6	291
14033	Mise	nifH	vnfH	WP_028003516.1	8.6e-179	589.6	291
14035	Mise	nifH	vnfH	WP_015114149.1	8.7e-179	589.6	288
14036	Mise	nifH	vnfH	WP_012333316.1	8.8e-179	589.6	291
21474	Mise	nifH	vnfH	WP_026202218.1	8.8e-179	588.0	291
3609	Buckley	nifH	vnfH	CP0006132_1	9e-179	592.8	292
21475	Mise	nifH	vnfH	WP_190882243.1	9.1e-179	588.0	291
14037	Mise	nifH	vnfH	WP_098107168.1	9.1e-179	589.6	289
21476	Mise	nifH	vnfH	WP_193195278.1	9.2e-179	587.9	290
21477	Mise	nifH	vnfH	WP_026016315.1	9.4e-179	587.9	289
21478	Mise	nifH	vnfH	WP_183257923.1	9.4e-179	587.9	291
21479	Mise	nifH	vnfH	WP_097669307.1	9.5e-179	587.9	291
21480	Mise	nifH	vnfH	WP_027571409.1	9.5e-179	587.9	291
14038	Mise	nifH	vnfH	WP_026610013.1	9.7e-179	589.5	290
14039	Mise	nifH	vnfH	WP_153345975.1	9.8e-179	589.5	292
14040	Mise	nifH	vnfH	WP_193883645.1	9.8e-179	589.4	288
21482	Mise	nifH	vnfH	WP_046120159.1	9.8e-179	587.8	291
21481	Mise	nifH	vnfH	WP_040140722.1	9.8e-179	587.8	291
10011	FunGene	nifH	vnfH	gi|86748094|ref|YP_484590.1|	9.8e-179	584.0	292
27849	Zehr	nifH	vnfH	ACJ01032.1|Rhodospirillum_centenum_1	9.9e-179	592.7	292
21483	Mise	nifH	vnfH	WP_104461882.1	1e-178	587.8	291
14042	Mise	nifH	vnfH	WP_064254452.1	1e-178	589.4	291
14041	Mise	nifH	vnfH	WP_067734406.1	1e-178	589.4	288
21484	Mise	nifH	vnfH	WP_028336705.1	1e-178	587.8	291
14044	Mise	nifH	vnfH	WP_166114117.1	1e-178	589.4	290
14043	Mise	nifH	vnfH	WP_169258465.1	1e-178	589.4	287
14048	Mise	nifH	vnfH	WP_037205988.1	1.1e-178	589.3	291
14047	Mise	nifH	vnfH	WP_167083296.1	1.1e-178	589.3	288
21489	Mise	nifH	vnfH	WP_015687075.1	1.1e-178	587.6	291
21488	Mise	nifH	vnfH	WP_193936558.1	1.1e-178	587.7	291
21487	Mise	nifH	vnfH	WP_040111861.1	1.1e-178	587.7	290
14045	Mise	nifH	vnfH	WP_050414615.1	1.1e-178	589.3	287
14046	Mise	nifH	vnfH	WP_124704039.1	1.1e-178	589.3	291
14049	Mise	nifH	vnfH	WP_059419395.1	1.1e-178	589.2	291
14050	Mise	nifH	vnfH	WP_190408029.1	1.1e-178	589.2	288
21485	Mise	nifH	vnfH	WP_197958099.1	1.1e-178	587.7	291
3610	Buckley	nifH	vnfH	CP000117_2_1	1.1e-178	592.5	285
21486	Mise	nifH	vnfH	WP_029084287.1	1.1e-178	587.7	291
14058	Mise	nifH	vnfH	WP_198124594.1	1.2e-178	589.1	292
21491	Mise	nifH	vnfH	WP_096684461.1	1.2e-178	587.6	291
27850	Zehr	nifH	vnfH	ABA24076.1|Anabaena_variabilis_1	1.2e-178	592.5	285
21490	Mise	nifH	vnfH	WP_128943605.1	1.2e-178	587.6	291
14051	Mise	nifH	vnfH	WP_190882698.1	1.2e-178	589.2	292
14052	Mise	nifH	vnfH	WP_095590429.1	1.2e-178	589.2	291
14053	Mise	nifH	vnfH	WP_027846702.1	1.2e-178	589.2	292
14054	Mise	nifH	vnfH	WP_054538234.1	1.2e-178	589.2	291
14055	Mise	nifH	vnfH	WP_039390847.1	1.2e-178	589.2	289
14056	Mise	nifH	vnfH	WP_007636849.1	1.2e-178	589.2	292
14057	Mise	nifH	vnfH	WP_091148925.1	1.2e-178	589.2	288
21492	Mise	nifH	vnfH	WP_094891080.1	1.2e-178	587.5	291
14059	Mise	nifH	vnfH	WP_055037707.1	1.2e-178	589.1	290
21494	Mise	nifH	vnfH	WP_179051021.1	1.3e-178	587.4	289
14061	Mise	nifH	vnfH	WP_191659636.1	1.3e-178	589.1	290
14060	Mise	nifH	vnfH	WP_017655953.1	1.3e-178	589.1	286
14062	Mise	nifH	vnfH	WP_148207338.1	1.3e-178	589.0	290
21493	Mise	nifH	vnfH	WP_091882104.1	1.3e-178	587.5	291
14063	Mise	nifH	vnfH	WP_169255749.1	1.4e-178	589.0	290
14064	Mise	nifH	vnfH	WP_164179828.1	1.4e-178	589.0	291
14065	Mise	nifH	vnfH	WP_096534584.1	1.4e-178	588.9	292
21495	Mise	nifH	vnfH	WP_057018216.1	1.4e-178	587.4	291
21497	Mise	nifH	vnfH	WP_127052204.1	1.4e-178	587.3	287
21496	Mise	nifH	vnfH	WP_196797878.1	1.4e-178	587.3	289
3611	Buckley	nifH	vnfH	X51609_1	1.5e-178	592.1	290
14066	Mise	nifH	vnfH	WP_076601595.1	1.5e-178	588.8	286
14067	Mise	nifH	vnfH	WP_198420427.1	1.5e-178	588.8	288
21498	Mise	nifH	vnfH	WP_163675331.1	1.5e-178	587.3	289
27851	Zehr	nifH	vnfH	EEG00294.1|'Nostoc_azollae'_1	1.6e-178	592.1	291
14068	Mise	nifH	vnfH	WP_013934597.1	1.6e-178	588.8	292
21500	Mise	nifH	vnfH	WP_190906321.1	1.6e-178	587.1	287
14070	Mise	nifH	vnfH	WP_066099558.1	1.6e-178	588.8	291
14069	Mise	nifH	vnfH	WP_180941993.1	1.6e-178	588.8	290
21499	Mise	nifH	vnfH	WP_027563347.1	1.6e-178	587.2	291
21502	Mise	nifH	vnfH	WP_060737955.1	1.7e-178	587.1	291
21503	Mise	nifH	vnfH	WP_212059008.1	1.7e-178	587.1	291
21504	Mise	nifH	vnfH	WP_126261664.1	1.7e-178	587.0	291
14072	Mise	nifH	vnfH	WP_011160152.1	1.7e-178	588.6	291
