	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
185	RS_GCF_000515215.1	NZ_KI911557.1_3290	NZ_KI911557.1_3658	NZ_KI911557.1_3657											
186	GB_GCA_013334485.1	JAAXXL010000069.1_11	JAAXXL010000026.1_2	JAAXXL010000026.1_1									JAAXXL010000046.1_4	JAAXXL010000046.1_2	JAAXXL010000046.1_3
187	GB_GCA_011391755.1	JAABPZ010000012.1_8	JAABPZ010000145.1_1	JAABPZ010000145.1_2							JAABPZ010000221.1_1	JAABPZ010000055.1_5			
188	RS_GCF_000960765.1	NZ_JYNH01000029.1_21	NZ_JYNH01000002.1_56	NZ_JYNH01000002.1_57											
189	RS_GCF_002100145.1	NZ_JXQD01000009.1_26	NZ_JXQD01000002.1_65	NZ_JXQD01000002.1_66											
190	GB_GCA_012031265.1	JAAUTY010000024.1_4	JAAUTY010000072.1_17	JAAUTY010000072.1_18									JAAUTY010000010.1_44	JAAUTY010000010.1_43	JAAUTY010000067.1_9
191	GB_GCA_012031565.1	JAAUUM010000012.1_28	JAAUUM010000119.1_13	JAAUUM010000278.1_3									JAAUUM010000006.1_13	JAAUUM010000006.1_11	JAAUUM010000017.1_1
192	RS_GCF_000429345.1	NZ_AUBR01000004.1_15	NZ_AUBR01000070.1_7	NZ_AUBR01000070.1_8											
193	GB_GCA_015654715.1	JAATGK010000326.1_8	JAATGK010000253.1_1	JAATGK010000425.1_5											
194	RS_GCF_003333315.1	NZ_PSYR01000002.1_1682	NZ_PSYR01000002.1_1292	NZ_PSYR01000002.1_1291											
195	GB_GCA_018224505.1	JAGTVD010000049.1_3	JAGTVD010000177.1_5	JAGTVD010000177.1_4											
196	GB_GCA_013153895.1	JAADDN010000136.1_7	JAADDN010000014.1_1	JAADDN010000138.1_1											
197	GB_GCA_014874265.1	JACWAM010000002.1_4	JACWAM010000126.1_3	JACWAM010000126.1_2											
198	GB_GCA_017483465.1	JAFUWN010000005.1_69	JAFUWN010000063.1_11	JAFUWN010000063.1_10											
199	RS_GCF_000526495.1	NZ_JAGE01000001.1_1631	NZ_JAGE01000001.1_353	NZ_JAGE01000001.1_352											
200	GB_GCA_003650865.1	QMSN01000098.1_6	QMSN01000033.1_7	QMSN01000033.1_6							QMSN01000042.1_7	QMSN01000033.1_5			
201	RS_GCF_010820565.1	NZ_JAAIJQ010000012.1_63	NZ_JAAIJQ010000044.1_10	NZ_JAAIJQ010000044.1_9									NZ_JAAIJQ010000079.1_14	NZ_JAAIJQ010000079.1_11	NZ_JAAIJQ010000079.1_13
202	GB_GCA_002067325.1	MVQY01000182.1_26	MVQY01000165.1_40	MVQY01000165.1_39							MVQY01000083.1_5	MVQY01000120.1_13			
203	GB_GCA_000961575.1	LADP01000012.1_16	LADP01000032.1_46	LADP01000032.1_47											
204	GB_GCA_903939765.1	CAJAIK010000096.1_36	CAJAIK010000116.1_1	CAJAIK010000120.1_2									CAJAIK010000036.1_55	CAJAIK010000036.1_53	CAJAIK010000036.1_54
205	GB_GCA_016000195.1	JAECRO010000031.1_10	JAECRO010000012.1_26	JAECRO010000012.1_25											
206	GB_GCA_900184925.1	FXYJ02000006.1_17	FXYJ02000005.1_74	FXYJ02000005.1_73											
207	GB_GCA_016937315.1	JAFGWD010000033.1_28	JAFGWD010000287.1_7	JAFGWD010000287.1_6											
208	GB_GCA_016208235.1	JACQYN010000264.1_3	JACQYN010000073.1_4	JACQYN010000073.1_2											
209	GB_GCA_002067755.1	MVQH01000046.1_19	MVQH01000075.1_39	MVQH01000075.1_38							MVQH01000077.1_60	MVQH01000075.1_42			
210	RS_GCF_001750685.1	NZ_CP017269.1_2637	NZ_CP017269.1_3673	NZ_CP017269.1_3674											
211	GB_GCA_002796995.1	PEKW01000008.1_397	PEKW01000007.1_406	PEKW01000007.1_405											
212	GB_GCA_903917955.1	CAIXCO010000206.1_4	CAIXCO010000246.1_4	CAIXCO010000246.1_5									CAIXCO010000280.1_10	CAIXCO010000280.1_8	CAIXCO010000280.1_9
213	RS_GCF_001655685.1	NZ_LYVF01000196.1_12	NZ_LYVF01000002.1_37	NZ_LYVF01000002.1_36											
214	RS_GCF_014199155.1	NZ_JACIJA010000003.1_203	NZ_JACIJA010000001.1_91	NZ_JACIJA010000001.1_92											
215	GB_GCA_017889635.1	JAGGAC010000058.1_2	JAGGAC010000012.1_19	JAGGAC010000012.1_18				JAGGAC010000077.1_3	JAGGAC010000077.1_4	JAGGAC010000077.1_1					
216	GB_GCA_011392765.1	WYCW01000001.1_249	WYCW01000003.1_51	WYCW01000003.1_50											
217	GB_GCA_002508425.1	DAKU01000170.1_33	DAKU01000064.1_5	DAKU01000064.1_4							DAKU01000147.1_80	DAKU01000147.1_79			
218	GB_GCA_015494725.1	WGAR01000150.1_5	WGAR01000017.1_8	WGAR01000017.1_7											
219	GB_GCA_903837595.1	CAILVI010000138.1_16	CAILVI010000142.1_23	CAILVI010000142.1_22									CAILVI010000304.1_4	CAILVI010000304.1_7	CAILVI010000304.1_5
220	RS_GCF_000380335.1	NC_021149.1_4811	NC_021149.1_129	NC_021149.1_130	NC_021149.1_244	NC_021149.1_128	NC_021149.1_242	NC_021149.1_4511	NC_021149.1_4512	NC_021149.1_4509					
221	RS_GCF_000020505.1	NC_011027.1_349	NC_011027.1_1625	NC_011027.1_1626									NC_011027.1_217	NC_011027.1_219	NC_011027.1_218
222	RS_GCF_000468495.1	NC_022444.1_811	NC_022444.1_1196	NC_022444.1_1195											
223	RS_GCF_000233715.2	NC_021184.1_4604	NC_021184.1_2326	NC_021184.1_2325											
224	GB_GCA_903907955.1	CAIVPZ010000020.1_69	CAIVPZ010000109.1_145	CAIVPZ010000109.1_144									CAIVPZ010000041.1_138	CAIVPZ010000041.1_141	CAIVPZ010000041.1_139
225	RS_GCF_900290365.1	NZ_OMOE01000001.1_56	NZ_OMOE01000136.1_16	NZ_OMOE01000136.1_15											
226	RS_GCF_900101345.1	NZ_FMUX01000010.1_172	NZ_FMUX01000042.1_10	NZ_FMUX01000042.1_11											
227	GB_GCA_014860225.1	JACZKE010000009.1_85	JACZKE010000036.1_39	JACZKE010000036.1_38											
228	GB_GCA_902809825.1	LR778114.1_2578	LR778114.1_404	LR778114.1_403											
229	GB_GCA_016718565.1	JADKCZ010000001.1_70	JADKCZ010000003.1_440	JADKCZ010000003.1_439											
230	GB_GCA_002452265.1	DKEW01000080.1_41	DKEW01000084.1_1	DKEW01000084.1_2											
231	RS_GCF_001651855.1	NZ_LNQC01000036.1_56	NZ_LNQC01000073.1_32	NZ_LNQC01000073.1_31											
232	RS_GCF_003217325.1	NZ_QJTI01000012.1_92	NZ_QJTI01000004.1_173	NZ_QJTI01000004.1_172									NZ_QJTI01000010.1_131	NZ_QJTI01000010.1_134	NZ_QJTI01000010.1_132
233	RS_GCF_002252565.1	NZ_NPML01000018.1_444	NZ_NPML01000019.1_405	NZ_NPML01000019.1_404											
234	GB_GCA_001563305.1	CP013703.1_448	CP013703.1_1063	CP013703.1_1477							CP013703.1_366	CP013703.1_1173			
235	GB_GCA_017848965.1	JAFIHA010000056.1_100	JAFIHA010000051.1_19	JAFIHA010000051.1_18											
236	GB_GCA_002753735.1	PEAN01000014.1_11	PEAN01000058.1_25	PEAN01000058.1_26											
237	GB_GCA_002723385.1	PBNY01000036.1_13	PBNY01000093.1_38	PBNY01000093.1_37											
238	RS_GCF_005402965.1	NZ_BJCF01000023.1_32	NZ_BJCF01000030.1_43	NZ_BJCF01000030.1_42									NZ_BJCF01000019.1_42	NZ_BJCF01000019.1_44	NZ_BJCF01000039.1_9
239	GB_GCA_000802095.1	JUEB01000014.1_19	JUEB01000015.1_24	JUEB01000015.1_25											
240	RS_GCF_000020465.1	NC_010803.1_2099	NC_010803.1_692	NC_010803.1_691									NC_010803.1_2240	NC_010803.1_2238	NC_010803.1_2239
241	RS_GCF_000948395.1	NZ_JYFN01000021.1_73	NZ_JYFN01000021.1_15	NZ_JYFN01000021.1_14											
242	GB_GCA_013154355.1	JAADCU010000075.1_10	JAADCU010000057.1_1	JAADCU010000076.1_6											
243	RS_GCF_000020365.1	NC_012108.1_3141	NC_012108.1_974	NC_012108.1_975											
244	RS_GCF_900099905.1	NZ_FNEE01000003.1_158	NZ_FNEE01000025.1_26	NZ_FNEE01000025.1_25											
245	RS_GCF_000023225.1	NC_013173.1_3004	NC_013173.1_832	NC_013173.1_833											
246	GB_GCA_013335115.1	JAAXWQ010000016.1_24	JAAXWQ010000001.1_234	JAAXWQ010000001.1_235									JAAXWQ010000002.1_80	JAAXWQ010000002.1_78	JAAXWQ010000002.1_79
247	RS_GCF_006546985.1	NZ_VATK01000001.1_2	NZ_VATK01000011.1_32	NZ_VATK01000011.1_33											
248	GB_GCA_001803795.1	MHEK01000065.1_5	MHEK01000093.1_1	MHEK01000093.1_2											
249	RS_GCF_000526455.1	NZ_JAGC01000003.1_972	NZ_JAGC01000009.1_1475	NZ_JAGC01000009.1_1476											
250	GB_GCA_001768075.1	MEMX01000065.1_22	MEMX01000094.1_1	MEMX01000094.1_2											
251	GB_GCA_011054805.1	DSME01000010.1_10	DSME01000015.1_18	DSME01000015.1_24											
252	GB_GCA_003512125.1	DOSQ01000115.1_4	DOSQ01000002.1_15	DOSQ01000059.1_2											
253	GB_GCA_003661125.1	QMVO01000148.1_6	QMVO01000304.1_2	QMVO01000247.1_4							QMVO01000171.1_3	QMVO01000040.1_12			
254	GB_GCA_903822595.1	CAIJPS010000083.1_53	CAIJPS010000002.1_4	CAIJPS010000002.1_5									CAIJPS010000065.1_37	CAIJPS010000065.1_39	CAIJPS010000065.1_38
255	RS_GCF_014198335.1	NZ_JACIHH010000003.1_66	NZ_JACIHH010000019.1_8	NZ_JACIHH010000019.1_9											
256	GB_GCA_003857395.1	RPRC01000091.1_38	RPRC01000133.1_2	RPRC01000133.1_3											
257	RS_GCF_004023665.1	NZ_SAUF01000001.1_164	NZ_SAUF01000001.1_1488	NZ_SAUF01000001.1_1489									NZ_SAUF01000005.1_352	NZ_SAUF01000005.1_349	NZ_SAUF01000005.1_351
258	GB_GCA_013041765.1	JABDRL010000167.1_18	JABDRL010000192.1_4	JABDRL010000192.1_3											
259	RS_GCF_000176015.1	NZ_ACYY01000013.1_11	NZ_ACYY01000009.1_48	NZ_ACYY01000009.1_47									NZ_ACYY01000004.1_130	NZ_ACYY01000004.1_127	NZ_ACYY01000004.1_129
260	GB_GCA_004299305.1	SCPZ01000118.1_9	SCPZ01000036.1_14	SCPZ01000036.1_13											
261	RS_GCF_000253295.1	NC_015717.1_4242	NC_015717.1_3429	NC_015717.1_3428											
262	RS_GCF_003989665.1	NZ_RZIJ01000005.1_145	NZ_RZIJ01000004.1_147	NZ_RZIJ01000004.1_148											
263	RS_GCF_000012485.1	NC_007512.1_321	NC_007512.1_1577	NC_007512.1_1578									NC_007512.1_215	NC_007512.1_217	NC_007512.1_216
264	GB_GCA_902386135.1	CABMIB010000100.1_17	CABMIB010000093.1_5	CABMIB010000093.1_6							CABMIB010000041.1_18	CABMIB010000093.1_2			
265	RS_GCF_002368395.1	NZ_AP018254.1_4623	NZ_AP018254.1_3164	NZ_AP018254.1_3175									NZ_AP018254.1_4778	NZ_AP018254.1_4780	NZ_AP018254.1_4000
266	GB_GCA_002011235.1	MTMO01000014.1_15	MTMO01000002.1_4	MTMO01000002.1_3											
267	RS_GCF_001304615.2	NZ_CP032683.1_734	NZ_CP032683.1_543	NZ_CP032683.1_540							NZ_CP032683.1_615	NZ_CP032683.1_614			
268	RS_GCF_000685825.1	NZ_JMKQ01000006.1_2453	NZ_JMKQ01000006.1_1882	NZ_JMKQ01000006.1_1881											
269	GB_GCA_018268715.1	JAFDVZ010000002.1_289	JAFDVZ010000014.1_136	JAFDVZ010000014.1_137											
270	RS_GCF_011769525.1	NZ_CP050444.1_27	NZ_CP050440.1_1162	NZ_CP050440.1_1140									NZ_CP050440.1_5282	NZ_CP050440.1_5284	NZ_CP050440.1_3888
271	RS_GCF_000379525.1	NZ_KB902513.1_40	NZ_KB902496.1_31	NZ_KB902496.1_30									NZ_KB902419.1_8	NZ_KB902419.1_11	NZ_KB902419.1_9
272	RS_GCF_900114115.1	NZ_FORX01000003.1_272	NZ_FORX01000022.1_16	NZ_FORX01000022.1_15											
273	GB_GCA_010672085.1	JAAHHT010000288.1_6	JAAHHT010000019.1_86	JAAHHT010000019.1_87									JAAHHT010000024.1_2	JAAHHT010000318.1_4	JAAHHT010000017.1_98
274	RS_GCF_900130055.1	NZ_FQXU01000010.1_135	NZ_FQXU01000006.1_180	NZ_FQXU01000006.1_181				NZ_FQXU01000020.1_42	NZ_FQXU01000020.1_41	NZ_FQXU01000020.1_44					
275	RS_GCF_001262605.1	NZ_LGTC01000001.1_5032	NZ_LGTC01000001.1_5340	NZ_LGTC01000001.1_5341											
276	GB_GCA_903874585.1	CAIQSY010000186.1_6	CAIQSY010000120.1_8	CAIQSY010000120.1_9									CAIQSY010000070.1_3	CAIQSY010000070.1_5	CAIQSY010000070.1_4
277	GB_GCA_016183615.1	JACPEG010000032.1_123	JACPEG010000012.1_31	JACPEG010000012.1_32											
278	GB_GCA_902803365.1	CADCPU010000065.1_3	CADCPU010000033.1_4	CADCPU010000033.1_2											
279	RS_GCF_015207705.1	NZ_JADEWI010000041.1_46	NZ_JADEWI010000004.1_154	NZ_JADEWI010000004.1_163									NZ_JADEWI010000091.1_4	NZ_JADEWI010000091.1_6	NZ_JADEWI010000083.1_18
280	RS_GCF_003851125.1	NZ_BGOW01000003.1_170	NZ_BGOW01000006.1_92	NZ_BGOW01000006.1_93											
281	GB_GCA_014380625.1	JACMJL010000166.1_10	JACMJL010000081.1_13	JACMJL010000081.1_12											
282	GB_GCA_016212925.1	JACRDF010000022.1_30	JACRDF010000024.1_66	JACRDF010000024.1_65											
283	GB_GCA_903871465.1	CAIQHB010000059.1_44	CAIQHB010000022.1_12	CAIQHB010000022.1_13							CAIQHB010000039.1_170	CAIQHB010000022.1_9			
284	GB_GCA_013139415.1	WTAT01000483.1_2	WTAT01000552.1_3	WTAT01000422.1_9											
285	RS_GCF_000502955.1	NZ_AYWO01000054.1_7	NZ_AYWO01000056.1_7	NZ_AYWO01000056.1_8											
286	GB_GCA_016219185.1	JACRBZ010000010.1_82	JACRBZ010000091.1_24	JACRBZ010000091.1_26											
287	GB_GCA_903871235.1	CAIQGA010000128.1_15	CAIQGA010000081.1_5	CAIQGA010000081.1_6									CAIQGA010000171.1_20	CAIQGA010000171.1_18	CAIQGA010000171.1_19
288	RS_GCF_014696315.1	NZ_JACJPX010000034.1_57	NZ_JACJPX010000003.1_116	NZ_JACJPX010000003.1_117									NZ_JACJPX010000014.1_30	NZ_JACJPX010000014.1_28	NZ_JACJPX010000081.1_14
289	RS_GCF_017351175.1	NZ_JAFMPN010000015.1_40	NZ_JAFMPN010000006.1_9	NZ_JAFMPN010000006.1_8											
290	GB_GCA_013335405.1	JAAXVR010000001.1_29	JAAXVR010000032.1_18	JAAXVR010000032.1_17									JAAXVR010000004.1_48	JAAXVR010000004.1_50	JAAXVR010000004.1_49
291	RS_GCF_013294065.1	NZ_JABSNM010000001.1_84	NZ_JABSNM010000029.1_22	NZ_JABSNM010000029.1_23											
292	GB_GCA_903940125.1	CAJAJL010000065.1_112	CAJAJL010000079.1_41	CAJAJL010000079.1_42									CAJAJL010000123.1_4	CAJAJL010000123.1_2	CAJAJL010000123.1_3
293	RS_GCF_014196965.1	NZ_JACIEQ010000001.1_1398	NZ_JACIEQ010000001.1_484	NZ_JACIEQ010000001.1_483											
294	GB_GCA_003604985.1	QZIW01000068.1_9	QZIW01000024.1_16	QZIW01000024.1_15											
295	RS_GCF_002531935.1	NZ_NWSV01000001.1_418	NZ_NWSV01000051.1_6	NZ_NWSV01000051.1_7											
296	GB_GCA_014879845.1	JACSRI010000103.1_10	JACSRI010000254.1_16	JACSRI010000254.1_15											
297	RS_GCF_003367075.1	NZ_PVMC01000027.1_2	NZ_PVMC01000055.1_26	NZ_PVMC01000055.1_27									NZ_PVMC01000035.1_39	NZ_PVMC01000035.1_37	NZ_PVMC01000036.1_17
298	GB_GCA_016219065.1	JACRCK010000078.1_11	JACRCK010000276.1_11	JACRCK010000276.1_10											
299	GB_GCA_000214705.1	CP002770.1_3549	CP002770.1_3329	CP002770.1_3328											
300	RS_GCF_017948245.1	NZ_CP072868.1_393	NZ_CP072869.1_83	NZ_CP072869.1_82											
301	GB_GCA_003153875.1	PMBY01000234.1_7	PMBY01000248.1_9	PMBY01000248.1_8											
302	RS_GCF_000427445.1	NZ_KE386496.1_2536	NZ_KE386496.1_2137	NZ_KE386496.1_2136											
303	GB_GCA_903840935.1	CAIMHT010000080.1_13	CAIMHT010000095.1_3	CAIMHT010000095.1_4									CAIMHT010000077.1_1	CAIMHT010000086.1_5	CAIMHT010000077.1_2
304	RS_GCF_900102695.1	NZ_FMVW01000003.1_338	NZ_FMVW01000002.1_553	NZ_FMVW01000002.1_554									NZ_FMVW01000008.1_11	NZ_FMVW01000008.1_14	NZ_FMVW01000008.1_12
305	RS_GCF_003994475.1	NZ_RZNY01000005.1_23	NZ_RZNY01000006.1_226	NZ_RZNY01000006.1_225											
306	GB_GCA_015231705.1	JADGBC010000014.1_13	JADGBC010000168.1_5	JADGBC010000168.1_4											
307	RS_GCF_001650635.1	NZ_LWQU01000126.1_41	NZ_LWQU01000174.1_71	NZ_LWQU01000174.1_72											
308	GB_GCA_017889725.1	JAGGAE010000019.1_40	JAGGAE010000064.1_4	JAGGAE010000064.1_3				JAGGAE010000092.1_4	JAGGAE010000092.1_7	JAGGAE010000092.1_2					
309	GB_GCA_019192545.1	JAHCMI010000070.1_34	JAHCMI010000055.1_33	JAHCMI010000005.1_17									JAHCMI010000003.1_191	JAHCMI010000003.1_193	JAHCMI010000139.1_6
310	GB_GCA_001316325.1	BBES01000016.1_10	BBES01000002.1_181	BBES01000002.1_175							BBES01000002.1_33	BBES01000009.1_8			
311	GB_GCA_002306975.1	DBTI01000297.1_13	DBTI01000098.1_17	DBTI01000098.1_16				DBTI01000114.1_50	DBTI01000267.1_30	DBTI01000114.1_48					
312	RS_GCF_000174435.1	NZ_ACJN02000002.1_411	NZ_ACJN02000001.1_323	NZ_ACJN02000001.1_324											
313	RS_GCF_002607855.1	NZ_AWQQ01000037.1_128	NZ_AWQQ01000020.1_80	NZ_AWQQ01000020.1_84											
314	RS_GCF_005862305.2	NZ_CP054021.1_2638	NZ_CP054024.1_149	NZ_CP054024.1_148											
315	RS_GCF_017874415.1	NZ_JAGGLM010000028.1_9	NZ_JAGGLM010000003.1_29	NZ_JAGGLM010000003.1_28											
316	RS_GCF_000817785.2	NZ_JTCM02000135.1_1	NZ_JTCM02000013.1_85	NZ_JTCM02000013.1_102									NZ_JTCM02000045.1_33	NZ_JTCM02000045.1_31	NZ_JTCM02000148.1_8
317	RS_GCF_018141445.1	NZ_CP058649.1_348	NZ_CP058649.1_3185	NZ_CP058649.1_3184											
318	GB_GCA_011048835.1	DSDF01000130.1_23	DSDF01000018.1_7	DSDF01000098.1_2							DSDF01000074.1_11	DSDF01000018.1_8			
319	RS_GCF_000243455.1	NZ_AGJL01000001.1_14	NZ_AGJL01000038.1_5	NZ_AGJL01000038.1_6							NZ_AGJL01000017.1_27	NZ_AGJL01000035.1_12			
320	GB_GCA_002110465.1	NEED01000080.1_19	NEED01000049.1_255	NEED01000049.1_254									NEED01000075.1_162	NEED01000075.1_164	NEED01000001.1_19
321	RS_GCF_901411515.1	NZ_CABDUX010000001.1_749	NZ_CABDUX010000001.1_964	NZ_CABDUX010000001.1_965											
322	GB_GCA_016283095.1	JAEEMG010000036.1_8	JAEEMG010000090.1_4	JAEEMG010000090.1_3											
323	GB_GCA_012797715.1	JAAZOO010000560.1_5	JAAZOO010000123.1_2	JAAZOO010000323.1_1											
324	RS_GCF_003985145.1	NZ_ML133530.1_138	NZ_ML133540.1_36	NZ_ML133540.1_37											
325	GB_GCA_015228925.1	JADGCQ010000011.1_38	JADGCQ010000067.1_3	JADGCQ010000067.1_4											
326	GB_GCA_007123515.1	SKKY01000034.1_3	SKKY01000061.1_5	SKKY01000061.1_4											
327	RS_GCF_000058485.1	NC_008278.1_6078	NC_008278.1_6021	NC_008278.1_6020											
328	GB_GCA_007135385.1	SLIY01000399.1_1	SLIY01000219.1_11	SLIY01000219.1_12									SLIY01000182.1_5	SLIY01000235.1_2	SLIY01000384.1_3
329	RS_GCF_900130105.1	NZ_FQXZ01000030.1_16	NZ_FQXZ01000003.1_15	NZ_FQXZ01000003.1_14											
330	RS_GCF_900129935.1	NZ_FQXJ01000003.1_92	NZ_FQXJ01000004.1_419	NZ_FQXJ01000004.1_418											
331	GB_GCA_007134025.1	SLLR01000004.1_8	SLLR01000133.1_9	SLLR01000133.1_8											
332	RS_GCF_004022705.2	NZ_RZOY02000019.1_12	NZ_RZOY02000024.1_19	NZ_RZOY02000024.1_20											
333	GB_GCA_002505805.1	DAWB01000147.1_9	DAWB01000028.1_12	DAWB01000028.1_13							DAWB01000027.1_7	DAWB01000024.1_5			
334	GB_GCA_900067225.1	FLUV01002734.1_1	FLUV01001785.1_1	FLUV01001792.1_2											
335	RS_GCF_014202345.1	NZ_JACHGO010000006.1_27	NZ_JACHGO010000003.1_23	NZ_JACHGO010000003.1_22				NZ_JACHGO010000001.1_27	NZ_JACHGO010000001.1_30	NZ_JACHGO010000001.1_25					
336	RS_GCF_001651865.1	NZ_LPUX01000060.1_76	NZ_LPUX01000056.1_22	NZ_LPUX01000056.1_23											
337	GB_GCA_012033595.1	JAAUQL010000010.1_13	JAAUQL010000095.1_9	JAAUQL010000095.1_8											
338	GB_GCA_013329415.1	DUKH01000145.1_29	DUKH01000219.1_6	DUKH01000219.1_7							DUKH01000005.1_12	DUKH01000005.1_13			
339	GB_GCA_017992695.1	JAGOOC010000032.1_10	JAGOOC010000061.1_4	JAGOOC010000061.1_3											
340	GB_GCA_016207925.1	JACQZB010000133.1_3	JACQZB010000109.1_4	JACQZB010000109.1_5											
341	RS_GCF_001509575.1	NZ_LMBR01000010.1_3	NZ_LMBR01000001.1_60	NZ_LMBR01000001.1_59									NZ_LMBR01000251.1_4	NZ_LMBR01000251.1_2	NZ_LMBR01000251.1_3
342	RS_GCF_009469605.1	NZ_SSXU01000026.1_2	NZ_SSXU01000034.1_17	NZ_SSXU01000034.1_18											
343	GB_GCA_011389745.1	JAABTQ010000002.1_137	JAABTQ010000009.1_34	JAABTQ010000009.1_35											
344	GB_GCA_003249555.1	QKIQ01000061.1_29	QKIQ01000031.1_2	QKIQ01000031.1_1											
345	GB_GCA_000383295.1	KB911079.1_19	KB911066.1_378	KB911066.1_379											
346	GB_GCA_002067705.1	MVRL01000144.1_13	MVRL01000089.1_11	MVRL01000089.1_12							MVRL01000163.1_12	MVRL01000089.1_8			
347	RS_GCF_003403295.1	NZ_QUWV01000151.1_26	NZ_QUWV01000071.1_45	NZ_QUWV01000071.1_44											
348	GB_GCA_903850505.1	CAINLT010000489.1_28	CAINLT010000295.1_3	CAINLT010000295.1_2											
349	RS_GCF_000292525.1	NZ_AEYF01000039.1_65	NZ_AEYF01000053.1_63	NZ_AEYF01000053.1_62											
350	GB_GCA_002307315.1	DBTZ01000036.1_22	DBTZ01000062.1_2	DBTZ01000062.1_1	DBTZ01000067.1_13	DBTZ01000062.1_3	DBTZ01000067.1_15								
351	RS_GCF_002760435.1	NZ_AUUU01000091.1_17	NZ_AUUU01000066.1_18	NZ_AUUU01000066.1_19	NZ_AUUU01000066.1_41	NZ_AUUU01000066.1_15	NZ_AUUU01000066.1_43								
352	GB_GCA_010692395.1	JAAHHS010000497.1_4	JAAHHS010000787.1_2	JAAHHS010000787.1_1									JAAHHS010000387.1_3	JAAHHS010000387.1_4	JAAHHS010000387.1_5
353	GB_GCA_000987445.1	LBIU01000469.1_4	LBIU01000565.1_7	LBIU01000565.1_6											
354	RS_GCF_004341165.1	NZ_SLZR01000011.1_40	NZ_SLZR01000012.1_21	NZ_SLZR01000012.1_20											
355	RS_GCF_010668805.1	NZ_WUFT01000025.1_67	NZ_WUFT01000009.1_254	NZ_WUFT01000009.1_253											
356	RS_GCF_002284575.1	NZ_NPKJ01000068.1_523	NZ_NPKJ01000057.1_99	NZ_NPKJ01000057.1_100											
357	GB_GCA_903899885.1	CAIULK010000088.1_37	CAIULK010000099.1_3	CAIULK010000099.1_4	CAIULK010000262.1_16	CAIULK010000099.1_2	CAIULK010000262.1_14								
358	RS_GCF_900156895.1	NZ_FTPD01000009.1_135	NZ_FTPD01000017.1_142	NZ_FTPD01000017.1_143											
359	GB_GCA_016868665.1	VGGK01000012.1_20	VGGK01000015.1_31	VGGK01000015.1_32									VGGK01000024.1_41	VGGK01000024.1_43	VGGK01000024.1_42
360	RS_GCF_003182595.1	NZ_PDNZ01000002.1_113	NZ_PDNZ01000007.1_90	NZ_PDNZ01000007.1_91									NZ_PDNZ01000002.1_226	NZ_PDNZ01000002.1_224	NZ_PDNZ01000002.1_225
361	RS_GCF_003996995.1	NZ_RZTT01000054.1_15	NZ_RZTT01000173.1_8	NZ_RZTT01000173.1_9											
362	GB_GCA_012026795.1	VEPM01000006.1_183	VEPM01000035.1_33	VEPM01000035.1_32							VEPM01000011.1_68	VEPM01000035.1_36			
363	GB_GCA_000985875.1	CCRI01000032.1_7	CCRI01000031.1_18	CCRI01000031.1_19											
364	RS_GCF_016907915.1	NZ_JAFBCW010000030.1_13	NZ_JAFBCW010000006.1_8	NZ_JAFBCW010000006.1_6											
365	RS_GCF_000178835.2	NC_015275.1_4248	NC_015275.1_448	NC_015275.1_449											
366	RS_GCF_000332055.1	NZ_ALVZ01000162.1_6	NZ_ALVZ01000230.1_7	NZ_ALVZ01000230.1_8									NZ_ALVZ01000211.1_37	NZ_ALVZ01000211.1_36	NZ_ALVZ01000184.1_14
367	RS_GCF_000633595.2	NZ_JIBU02000034.1_115	NZ_JIBU02000079.1_13	NZ_JIBU02000079.1_3											
368	GB_GCA_000179315.1	ADZZ01000443.1_4	ADZZ01000138.1_18	ADZZ01000138.1_19											
369	GB_GCA_003165295.1	PLTC01000033.1_6	PLTC01000098.1_15	PLTC01000294.1_3	PLTC01000098.1_9	PLTC01000087.1_1	PLTC01000098.1_7								
370	RS_GCF_008086615.1	NZ_RXYB01000016.1_36	NZ_RXYB01000019.1_33	NZ_RXYB01000019.1_32											
371	GB_GCA_000307955.1	ALAO01000133.1_17	ALAO01000123.1_4	ALAO01000123.1_5				ALAO01000189.1_12	ALAO01000189.1_15	ALAO01000189.1_10					
372	RS_GCF_000239295.1	NZ_JH417809.1_9	NZ_JH417826.1_23	NZ_JH417826.1_22											
373	RS_GCF_000341895.1	NC_020409.1_2191	NC_020409.1_2873	NC_020409.1_2874											
374	RS_GCF_000262465.1	NZ_CM001489.1_4753	NZ_CM001489.1_4809	NZ_CM001489.1_4810											
375	RS_GCF_004135975.1	NZ_CP026538.1_13	NZ_CP026538.1_1959	NZ_CP026538.1_1958											
376	GB_GCA_903842345.1	CAIMLR010000007.1_26	CAIMLR010000007.1_254	CAIMLR010000007.1_253											
377	GB_GCA_003152255.1	PLZT01000234.1_8	PLZT01000187.1_6	PLZT01000187.1_5	PLZT01000411.1_2	PLZT01000187.1_7	PLZT01000040.1_3								
378	GB_GCA_014174405.1	JACEGA010000001.1_3575	JACEGA010000001.1_1423	JACEGA010000001.1_1424											
379	GB_GCA_017996735.1	JAGOGJ010000003.1_73	JAGOGJ010000064.1_13	JAGOGJ010000064.1_14									JAGOGJ010000051.1_3	JAGOGJ010000150.1_2	JAGOGJ010000051.1_2
