	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
209	GB_GCA_016903675.1	JADQBA010000100.1_5	JADQBA010000033.1_52	JADQBA010000033.1_51	JADQBA010000100.1_26	JADQBA010000033.1_53	JADQBA010000100.1_27						JADQBA010000022.1_48	JADQBA010000022.1_50	JADQBA010000005.1_24
210	RS_GCF_000526775.1	NZ_JAGS01000001.1_1449	NZ_JAGS01000001.1_1142	NZ_JAGS01000001.1_1143											
211	GB_GCA_903887845.1	CAISRC010000142.1_23	CAISRC010000142.1_20	CAISRC010000142.1_19									CAISRC010000067.1_6	CAISRC010000067.1_8	CAISRC010000067.1_7
212	GB_GCA_017988045.1	JAGNSM010000017.1_22	JAGNSM010000017.1_25	JAGNSM010000017.1_26											
213	GB_GCA_015207585.1	JADEWQ010000072.1_16	JADEWQ010000072.1_13	JADEWQ010000072.1_12									JADEWQ010000039.1_14	JADEWQ010000039.1_16	JADEWQ010000102.1_4
214	RS_GCF_004343725.1	NZ_PTQW01000022.1_86	NZ_PTQW01000022.1_89	NZ_PTQW01000022.1_90											
215	GB_GCA_013390945.1	JACAUC010000118.1_10	JACAUC010000118.1_6	JACAUC010000118.1_5									JACAUC010000014.1_12	JACAUC010000014.1_14	JACAUC010000014.1_13
216	GB_GCA_002507205.1	DAZF01000050.1_6	DAZF01000050.1_9	DAZF01000050.1_10							DAZF01000055.1_66	DAZF01000055.1_65			
217	GB_GCA_003990955.1	BIFV01000001.1_62	BIFV01000005.1_9	BIFV01000005.1_8				BIFV01000009.1_38	BIFV01000009.1_35	BIFV01000009.1_40					
218	RS_GCF_000968375.1	NZ_CP009933.1_241	NZ_CP009933.1_252	NZ_CP009933.1_243											
219	GB_GCA_009910795.1	VMEE01000076.1_33	VMEE01000076.1_34	VMEE01000076.1_35											
220	GB_GCA_902786205.1	CADABQ010000011.1_60	CADABQ010000011.1_58	CADABQ010000011.1_57											
221	RS_GCF_016865525.2	NZ_CP075169.1_3522	NZ_CP075169.1_2761	NZ_CP075169.1_2762				NZ_CP075169.1_86	NZ_CP075169.1_85	NZ_CP075169.1_88					
222	RS_GCF_006546655.1	NZ_VIAQ01000015.1_120	NZ_VIAQ01000015.1_117	NZ_VIAQ01000015.1_116							NZ_VIAQ01000008.1_52	NZ_VIAQ01000008.1_51			
223	GB_GCA_017524035.1	JAFWUY010000122.1_9	JAFWUY010000122.1_8	JAFWUY010000122.1_7											
224	RS_GCF_000012585.1	NC_007514.1_1295	NC_007514.1_1298	NC_007514.1_1299									NC_007514.1_1882	NC_007514.1_1880	NC_007514.1_1881
225	GB_GCA_007123515.1	SKKY01000061.1_8	SKKY01000061.1_5	SKKY01000061.1_4											
226	RS_GCF_017873855.1	NZ_JAGGKR010000001.1_829	NZ_JAGGKR010000001.1_832	NZ_JAGGKR010000001.1_833							NZ_JAGGKR010000001.1_223	NZ_JAGGKR010000001.1_205			
227	RS_GCF_003609635.1	NZ_MCIA01000016.1_20	NZ_MCIA01000016.1_17	NZ_MCIA01000016.1_16											
228	GB_GCA_002339745.1	DDKP01000095.1_1	DDKP01000095.1_4	DDKP01000095.1_7											
229	RS_GCF_002760435.1	NZ_AUUU01000066.1_15	NZ_AUUU01000066.1_18	NZ_AUUU01000066.1_19											
230	RS_GCF_001311925.1	NZ_BBCG01000018.1_60	NZ_BBCG01000004.1_11	NZ_BBCG01000018.1_64											
231	RS_GCF_004015185.1	NZ_CP025746.1_3935	NZ_CP025746.1_3932	NZ_CP025746.1_3931											
232	GB_GCA_016285135.1	JAEEQC010000038.1_8	JAEEQC010000004.1_4	JAEEQC010000038.1_11											
233	GB_GCA_903851535.1	CAINOO010000343.1_4	CAINOO010000270.1_5	CAINOO010000270.1_4									CAINOO010000284.1_4	CAINOO010000284.1_2	CAINOO010000284.1_3
234	GB_GCA_017469405.1	JAFUGL010000135.1_7	JAFUGL010000135.1_13	JAFUGL010000135.1_10											
235	GB_GCA_001800515.1	MGVN01000251.1_7	MGVN01000251.1_4	MGVN01000251.1_3											
236	GB_GCA_012033195.1	JAAUSQ010000036.1_6	JAAUSQ010000036.1_4	JAAUSQ010000036.1_3									JAAUSQ010000358.1_5	JAAUSQ010000003.1_3	JAAUSQ010000286.1_3
237	GB_GCA_902779055.1	CACZAD010000078.1_6	CACZAD010000036.1_28	CACZAD010000036.1_27											
238	GB_GCA_001799395.1	MGTJ01000180.1_11	MGTJ01000180.1_8	MGTJ01000180.1_7											
239	GB_GCA_003501365.1	DNPP01000068.1_28	DNPP01000068.1_25	DNPP01000068.1_22				DNPP01000004.1_26	DNPP01000004.1_42	DNPP01000004.1_24					
240	GB_GCA_003139775.1	PLGI01000198.1_18	PLGI01000198.1_15	PLGI01000198.1_14											
241	RS_GCF_003953885.1	NZ_CP032760.1_1202	NZ_CP032760.1_1205	NZ_CP032760.1_1206											
242	RS_GCF_009362815.1	NZ_WHNX01000037.1_13	NZ_WHNX01000037.1_10	NZ_WHNX01000037.1_9											
243	GB_GCA_015494155.1	WGBU01000055.1_14	WGBU01000055.1_11	WGBU01000055.1_10											
244	GB_GCA_002897955.1	BDTY01000116.1_7	BDTY01000116.1_11	BDTY01000116.1_12											
245	GB_GCA_902780505.1	CACZFN010000023.1_7	CACZFN010000023.1_6	CACZFN010000023.1_5											
246	GB_GCA_016214985.1	JACRMM010000046.1_14	JACRMM010000013.1_2	JACRMM010000013.1_1											
247	RS_GCF_001611555.1	NZ_LSGP01000001.1_112	NZ_LSGP01000001.1_115	NZ_LSGP01000001.1_116											
248	GB_GCA_001751015.1	MAXM01000301.1_17	MAXM01000301.1_9	MAXM01000301.1_12											
249	GB_GCA_001516055.1	LOEZ01000019.1_90	LOEZ01000019.1_87	LOEZ01000019.1_86											
250	RS_GCF_001293685.1	NZ_BCAG01000005.1_116	NZ_BCAG01000005.1_119	NZ_BCAG01000005.1_122											
251	GB_GCA_902385025.1	CABMDX010000290.1_5	CABMDX010000198.1_2	CABMDX010000290.1_1											
252	RS_GCF_004319545.1	NZ_CP036313.1_3063	NZ_CP036313.1_3066	NZ_CP036313.1_3067											
253	GB_GCA_016591975.1	AP024169.1_4150	AP024169.1_4147	AP024169.1_4146											
254	RS_GCF_001042715.1	NZ_CP009687.1_1352	NZ_CP009687.1_1355	NZ_CP009687.1_1356											
255	RS_GCF_000732725.1	NZ_JPNB01000001.1_551	NZ_JPNB01000001.1_848	NZ_JPNB01000001.1_544											
256	GB_GCA_007115975.1	SKJJ01000113.1_2	SKJJ01000113.1_5	SKJJ01000113.1_6											
257	RS_GCF_000023445.1	NC_012881.1_449	NC_012881.1_446	NC_012881.1_445											
258	RS_GCF_000621745.1	NZ_KK211339.1_43	NZ_KK211339.1_46	NZ_KK211339.1_47											
259	GB_GCA_005843835.1	SZXZ01000084.1_1	SZXZ01000084.1_4	SZXZ01000084.1_5									SZXZ01000009.1_15	SZXZ01000009.1_17	SZXZ01000009.1_16
260	GB_GCA_002704825.1	PAIY01000058.1_3	PAIY01000058.1_4	PAIY01000058.1_5											
261	GB_GCA_017535785.1	JAFXTN010000037.1_97	JAFXTN010000025.1_85	JAFXTN010000037.1_100											
262	GB_GCA_003165295.1	PLTC01000098.1_1	PLTC01000098.1_15	PLTC01000294.1_3	PLTC01000098.1_9	PLTC01000087.1_1	PLTC01000098.1_7								
263	GB_GCA_013349285.1	DUZU01000023.1_7	DUZU01000023.1_4	DUZU01000023.1_3											
264	RS_GCF_003432035.1	NZ_QOHO01000025.1_83	NZ_QOHO01000025.1_80	NZ_QOHO01000025.1_79											
265	RS_GCF_011682075.1	NZ_VSMK01000127.1_2	NZ_VSMK01000127.1_5	NZ_VSMK01000127.1_6											
266	GB_GCA_002423435.1	DIWE01000032.1_42	DIWE01000032.1_45	DIWE01000032.1_46											
267	GB_GCA_018823285.1	JAHJIQ010000030.1_109	JAHJIQ010000030.1_112	JAHJIQ010000030.1_113											
268	GB_GCA_017114945.1	JABXKQ010000098.1_18	JABXKQ010000108.1_30	JABXKQ010000108.1_48	JABXKQ010000098.1_17	JABXKQ010000108.1_29	JABXKQ010000098.1_16						JABXKQ010000055.1_13	JABXKQ010000055.1_11	JABXKQ010000057.1_2
269	GB_GCA_902780915.1	CACZHK010000018.1_4	CACZHK010000018.1_3	CACZHK010000018.1_2											
270	GB_GCA_002508425.1	DAKU01000064.1_8	DAKU01000064.1_5	DAKU01000064.1_4							DAKU01000147.1_80	DAKU01000147.1_79			
271	RS_GCF_900104215.1	NZ_FMXO01000011.1_72	NZ_FMXO01000011.1_75	NZ_FMXO01000011.1_76											
272	GB_GCA_018902545.1	JAHIQM010000004.1_185	JAHIQM010000004.1_182	JAHIQM010000004.1_181											
273	GB_GCA_003247135.1	QKAW01000031.1_15	QKAW01000031.1_18	QKAW01000031.1_19											
274	RS_GCF_000424265.1	NZ_AUJO01000002.1_210	NZ_AUJO01000002.1_212	NZ_AUJO01000002.1_211											
275	GB_GCA_012033595.1	JAAUQL010000095.1_12	JAAUQL010000095.1_9	JAAUQL010000095.1_8											
276	GB_GCA_017459135.1	JAFSZR010000048.1_19	JAFSZR010000048.1_25	JAFSZR010000048.1_22											
277	RS_GCF_900101845.1	NZ_FNAM01000002.1_37	NZ_FNAM01000002.1_34	NZ_FNAM01000002.1_33											
278	RS_GCF_000445445.1	NZ_ASXP01000002.1_39	NZ_ASXP01000002.1_36	NZ_ASXP01000002.1_35											
279	RS_GCF_900290365.1	NZ_OMOE01000136.1_19	NZ_OMOE01000136.1_16	NZ_OMOE01000136.1_15											
280	RS_GCF_001693735.1	NZ_LWDV01000008.1_483	NZ_LWDV01000008.1_486	NZ_LWDV01000008.1_487											
281	GB_GCA_012735135.1	JAAYHY010000160.1_66	JAAYHY010000160.1_59	JAAYHY010000160.1_60											
282	GB_GCA_015243575.1	CP042469.1_3318	CP042469.1_3315	CP042469.1_3314											
283	RS_GCF_017874415.1	NZ_JAGGLM010000008.1_49	NZ_JAGGLM010000003.1_29	NZ_JAGGLM010000003.1_28											
284	GB_GCA_018821535.1	JAHJLV010000019.1_1	JAHJLV010000019.1_4	JAHJLV010000019.1_5											
285	RS_GCF_000017625.1	NC_009712.1_1172	NC_009712.1_1175	NC_009712.1_1176							NC_009712.1_1459	NC_009712.1_2141			
286	GB_GCA_002306975.1	DBTI01000098.1_20	DBTI01000098.1_17	DBTI01000098.1_16				DBTI01000114.1_50	DBTI01000114.1_53	DBTI01000114.1_48					
287	GB_GCA_003599885.1	QZKW01000080.1_107	QZKW01000032.1_30	QZKW01000032.1_29											
288	GB_GCA_004796375.1	QZLA01000161.1_6	QZLA01000161.1_9	QZLA01000161.1_10											
289	RS_GCF_900129305.1	NZ_FQVB01000048.1_6	NZ_FQVB01000048.1_9	NZ_FQVB01000048.1_10											
290	GB_GCA_902796255.1	CADBOP010000009.1_7	CADBOP010000009.1_2	CADBOP010000009.1_3											
291	RS_GCF_000021385.1	NC_011769.1_2652	NC_011769.1_2655	NC_011769.1_2656											
292	RS_GCF_000021925.1	NC_011830.1_1044	NC_011830.1_1045	NC_011830.1_1046											
293	GB_GCA_017381365.1	JAFOCI010000001.1_25	JAFOCI010000001.1_21	JAFOCI010000001.1_22											
294	RS_GCF_000284095.1	NC_017068.1_2777	NC_017068.1_2776	NC_017068.1_2775											
295	RS_GCF_000526155.1	NZ_JAFN01000001.1_2219	NZ_JAFN01000001.1_2213	NZ_JAFN01000001.1_2212											
296	GB_GCA_015231615.1	JADGBE010000018.1_33	JADGBE010000018.1_30	JADGBE010000018.1_29											
297	GB_GCA_902803415.1	CADCQA010000168.1_6	CADCQA010000061.1_15	CADCQA010000061.1_14											
298	GB_GCA_900314975.1	OMXI01000001.1_29	OMXI01000001.1_28	OMXI01000001.1_27											
299	GB_GCA_016937715.1	JAFGWA010000028.1_15	JAFGWA010000028.1_18	JAFGWA010000028.1_19											
300	RS_GCF_900217235.1	NZ_LT907975.1_3389	NZ_LT907975.1_3392	NZ_LT907975.1_3393											
301	GB_GCA_017476165.1	JAFVDR010000064.1_4	JAFVDR010000011.1_4	JAFVDR010000064.1_2											
302	GB_GCA_015655075.1	JAATFT010000030.1_12	JAATFT010000030.1_9	JAATFT010000030.1_8				JAATFT010000093.1_12	JAATFT010000093.1_9	JAATFT010000093.1_14					
303	GB_GCA_003246895.1	QKCL01000069.1_14	QKCL01000069.1_17	QKCL01000069.1_18											
304	GB_GCA_016933595.1	JAFGAQ010000386.1_1	JAFGAQ010000442.1_5	JAFGAQ010000442.1_4											
305	GB_GCA_012026835.1	VEPN01000005.1_82	VEPN01000005.1_79	VEPN01000005.1_78							VEPN01000084.1_12	VEPN01000084.1_13			
306	RS_GCF_002006355.1	NZ_LZYT01000046.1_8	NZ_LZYT01000046.1_9	NZ_LZYT01000046.1_10											
307	RS_GCF_900104055.1	NZ_FNJQ01000024.1_47	NZ_FNJQ01000024.1_46	NZ_FNJQ01000024.1_45											
308	GB_GCA_016936495.1	JAFGXT010000019.1_4	JAFGXT010000019.1_7	JAFGXT010000019.1_8											
309	RS_GCF_016908775.1	NZ_JAFBEP010000007.1_27	NZ_JAFBEP010000007.1_19	NZ_JAFBEP010000007.1_20											
310	GB_GCA_903839405.1	CAIMCD010000025.1_4	CAIMCD010000005.1_82	CAIMCD010000005.1_83									CAIMCD010000013.1_14	CAIMCD010000013.1_12	CAIMCD010000013.1_13
311	GB_GCA_002294045.1	DBEP01000051.1_48	DBEP01000051.1_51	DBEP01000051.1_52											
312	GB_GCA_017545445.1	JAFWOM010000078.1_21	JAFWOM010000078.1_20	JAFWOM010000078.1_19											
313	GB_GCA_017961705.1	JAGCWT010000050.1_4	JAGCWT010000245.1_8	JAGCWT010000024.1_8											
314	GB_GCA_002422505.1	DIVX01000087.1_7	DIVX01000078.1_4	DIVX01000078.1_13				DIVX01000074.1_16	DIVX01000074.1_13	DIVX01000074.1_18					
315	GB_GCA_000961585.1	LADN01000053.1_49	LADN01000053.1_46	LADN01000053.1_45											
316	GB_GCA_000746015.1	JQKK01000025.1_18	JQKK01000025.1_31	JQKK01000025.1_20											
317	GB_GCA_017305195.1	JAFKMU010000048.1_88	JAFKMU010000048.1_87	JAFKMU010000048.1_86											
318	RS_GCF_018861325.1	NZ_JAHLDP010000003.1_126	NZ_JAHLDP010000003.1_140	NZ_JAHLDP010000003.1_141											
319	GB_GCA_902788555.1	CADAKQ010000012.1_7	CADAKQ010000012.1_13	CADAKQ010000012.1_10											
320	GB_GCA_905234515.1	CAJOIN010000216.1_2	CAJOIN010000216.1_1	CAJOIN010000224.1_3											
321	GB_GCA_016215605.1	JACRJB010000068.1_113	JACRJB010000078.1_46	JACRJB010000078.1_45	JACRJB010000068.1_115	JACRJB010000078.1_47	JACRJB010000068.1_117	JACRJB010000068.1_89	JACRJB010000068.1_88	JACRJB010000068.1_91			JACRJB010000014.1_223	JACRJB010000014.1_226	JACRJB010000014.1_224
322	RS_GCF_007641255.1	NZ_CP036259.1_4179	NZ_CP036259.1_4176	NZ_CP036259.1_4175				NZ_CP036259.1_1128	NZ_CP036259.1_1127	NZ_CP036259.1_1130					
323	GB_GCA_002482525.1	DLGC01000009.1_1	DLGC01000009.1_2	DLGC01000009.1_3											
324	GB_GCA_017525605.1	JAFXSM010000002.1_5	JAFXSM010000013.1_136	JAFXSM010000002.1_2											
325	GB_GCA_011390755.1	JAABRU010000096.1_13	JAABRU010000096.1_17	JAABRU010000096.1_18											
326	RS_GCF_000177215.2	NZ_CM001368.1_475	NZ_CM001368.1_472	NZ_CM001368.1_471											
327	RS_GCF_900110485.1	NZ_FODY01000019.1_4	NZ_FODY01000019.1_7	NZ_FODY01000019.1_8				NZ_FODY01000003.1_28	NZ_FODY01000003.1_29	NZ_FODY01000003.1_26					
328	GB_GCA_903901335.1	CAIUQR010000122.1_22	CAIUQR010000122.1_19	CAIUQR010000122.1_18											
329	GB_GCA_016841045.1	JAENZX010000047.1_12	JAENZX010000059.1_5	JAENZX010000059.1_4											
330	GB_GCA_001799285.1	MGTD01000048.1_38	MGTD01000048.1_41	MGTD01000048.1_42											
331	GB_GCA_016936115.1	JAFGPQ010000295.1_5	JAFGPQ010000295.1_2	JAFGPQ010000327.1_6											
332	RS_GCF_900116875.1	NZ_FPCC01000005.1_151	NZ_FPCC01000005.1_149	NZ_FPCC01000005.1_148											
333	GB_GCA_001829315.1	MIAY01000010.1_75	MIAY01000010.1_72	MIAY01000010.1_71											
334	GB_GCA_017115085.1	JABXKJ010000048.1_11	JABXKJ010000101.1_8	JABXKJ010000140.1_1									JABXKJ010000251.1_41	JABXKJ010000251.1_39	JABXKJ010000215.1_26
335	GB_GCA_002402945.1	DHGV01000056.1_12	DHGV01000056.1_9	DHGV01000056.1_8											
336	GB_GCA_905236025.1	CAJOOB010000069.1_11	CAJOOB010000069.1_9	CAJOOB010000069.1_8											
337	RS_GCF_000317025.1	NC_019689.1_3939	NC_019689.1_3483	NC_019689.1_3484									NC_019689.1_3051	NC_019689.1_3052	NC_019689.1_2197
338	GB_GCA_002397275.1	DHAA01000074.1_26	DHAA01000074.1_23	DHAA01000074.1_22											
339	GB_GCA_014359885.1	JACIYN010000036.1_27	JACIYN010000036.1_24	JACIYN010000036.1_23											
340	GB_GCA_903839205.1	CAIMBM010000186.1_20	CAIMBM010000186.1_19	CAIMBM010000186.1_18											
341	GB_GCA_017958365.1	JAGDCV010000081.1_24	JAGDCV010000081.1_28	JAGDCV010000081.1_26											
342	GB_GCA_012516065.1	JAAYXD010000144.1_16	JAAYXD010000144.1_24	JAAYXD010000144.1_23											
343	GB_GCA_001312405.1	BBDR01000004.1_118	BBDR01000004.1_122	BBDR01000004.1_123											
344	RS_GCF_001936615.1	NZ_MLBF01000024.1_42	NZ_MLBF01000024.1_41	NZ_MLBF01000024.1_40											
345	GB_GCA_016290335.1	JAEETM010000168.1_4	JAEETM010000053.1_13	JAEETM010000053.1_12											
346	GB_GCA_001804865.1	MHBK01000027.1_28	MHBK01000027.1_25	MHBK01000027.1_24											
347	GB_GCA_004138175.2	RYFE02000016.1_14	RYFE02000016.1_16	RYFE02000016.1_17									RYFE02000001.1_251	RYFE02000001.1_254	RYFE02000001.1_252
348	RS_GCF_000422545.1	NZ_AULZ01000001.1_399	NZ_AULZ01000001.1_402	NZ_AULZ01000001.1_403											
349	RS_GCF_900188225.1	NZ_FZOC01000004.1_407	NZ_FZOC01000004.1_404	NZ_FZOC01000004.1_403											
350	RS_GCF_900186535.1	NZ_FYDE01000004.1_709	NZ_FYDE01000004.1_712	NZ_FYDE01000004.1_713											
351	GB_GCA_004212085.1	RXIL01000115.1_7	RXIL01000115.1_4	RXIL01000115.1_3											
352	GB_GCA_003165235.1	PLSV01000141.1_133	PLSV01000141.1_136	PLSV01000141.1_137											
353	GB_GCA_002417975.1	DIDE01000065.1_21	DIDE01000065.1_18	DIDE01000065.1_17											
354	GB_GCA_000403255.2	KE159582.1_174	KE159582.1_176	KE159582.1_177											
355	RS_GCF_003337415.1	NZ_QPJT01000020.1_28	NZ_QPJT01000020.1_25	NZ_QPJT01000020.1_24											
356	RS_GCF_000429325.1	NZ_AUBQ01000013.1_163	NZ_AUBQ01000013.1_160	NZ_KE386885.1_364											
357	RS_GCF_006175995.1	NZ_VDMB01000009.1_15	NZ_VDMB01000009.1_12	NZ_VDMB01000009.1_11											
358	RS_GCF_000063445.1	NC_009464.1_1403	NC_009464.1_1400	NC_009464.1_1399							NC_009464.1_1104	NC_009464.1_1105			
359	GB_GCA_002840165.1	PGZN01000004.1_39	PGZN01000004.1_42	PGZN01000004.1_43											
360	GB_GCA_002306945.1	DBTH01000063.1_4	DBTH01000001.1_17	DBTH01000001.1_18				DBTH01000319.1_16	DBTH01000319.1_13	DBTH01000319.1_18					
361	GB_GCA_003249555.1	QKIQ01000031.1_5	QKIQ01000031.1_2	QKIQ01000031.1_1											
362	RS_GCF_000340885.1	NC_020291.1_3007	NC_020291.1_3010	NC_020291.1_3011				NC_020291.1_3020	NC_020291.1_3019	NC_020291.1_3022					
363	RS_GCF_900104455.1	NZ_FNHB01000005.1_232	NZ_FNHB01000005.1_235	NZ_FNHB01000005.1_236				NZ_FNHB01000004.1_35	NZ_FNHB01000004.1_32	NZ_FNHB01000004.1_37					
364	GB_GCA_902800325.1	CADCDW010000008.1_40	CADCDW010000008.1_35	CADCDW010000008.1_38											
365	RS_GCF_001623875.1	NZ_LWAE01000003.1_286	NZ_LWAE01000003.1_283	NZ_LWAE01000003.1_282											
366	RS_GCF_000155555.1	NZ_DS989843.1_36	NZ_DS989843.1_33	NZ_DS989843.1_32									NZ_DS989875.1_60	NZ_DS989875.1_61	NZ_DS989842.1_176
367	GB_GCA_002373205.1	DFJV01000113.1_27	DFJV01000113.1_14	DFJV01000113.1_9											
368	RS_GCF_001262605.1	NZ_LGTC01000001.1_5337	NZ_LGTC01000001.1_5340	NZ_LGTC01000001.1_5341											
369	GB_GCA_002418835.1	DIEX01000030.1_48	DIEX01000030.1_45	DIEX01000030.1_44											
370	RS_GCF_009688945.1	NZ_AP021874.1_4878	NZ_AP021874.1_4881	NZ_AP021874.1_4882											
371	RS_GCF_002257705.1	NZ_LSLK01000061.1_20	NZ_LSLK01000061.1_17	NZ_LSLK01000061.1_16											
372	GB_GCA_903835685.1	CAILNX010000043.1_127	CAILNX010000043.1_124	CAILNX010000043.1_123											
373	GB_GCA_003599865.1	QZKS01000054.1_31	QZKS01000054.1_28	QZKS01000054.1_27											
374	GB_GCA_902789705.1	CADAPI010000192.1_2	CADAPI010000210.1_3	CADAPI010000234.1_3											
375	GB_GCA_017114995.1	JABXKL010000087.1_43	JABXKL010000004.1_27	JABXKL010000004.1_55									JABXKL010000005.1_132	JABXKL010000005.1_134	JABXKL010000039.1_95
376	RS_GCF_000016165.1	NC_009253.1_3002	NC_009253.1_2999	NC_009253.1_2998											
377	RS_GCF_014697355.1	NZ_JACJRQ010000001.1_353	NZ_JACJRQ010000032.1_54	NZ_JACJRQ010000008.1_39	NZ_JACJRQ010000001.1_352	NZ_JACJRQ010000032.1_53	NZ_JACJRQ010000001.1_351						NZ_JACJRQ010000005.1_109	NZ_JACJRQ010000005.1_107	NZ_JACJRQ010000022.1_49
378	GB_GCA_900552085.1	URYB01000079.1_7	URYB01000079.1_5	URYB01000079.1_4											
379	GB_GCA_903903925.1	CAIVAU010000259.1_28	CAIVAU010000241.1_48	CAIVAU010000241.1_47	CAIVAU010000083.1_1	CAIVAU010000061.1_60	CAIVAU010000083.1_2						CAIVAU010000044.1_12	CAIVAU010000044.1_10	CAIVAU010000005.1_47
380	RS_GCF_000504305.1	NZ_KI632512.1_2811	NZ_KI632512.1_2814	NZ_KI632512.1_2815				NZ_KI632512.1_83	NZ_KI632512.1_86	NZ_KI632512.1_81					
381	RS_GCF_015731765.1	NZ_VRYY01000094.1_2	NZ_VRYY01000094.1_5	NZ_VRYY01000094.1_6											
382	GB_GCA_001897035.1	MKRS01000748.1_3	MKRS01000824.1_2	MKRS01000824.1_3											
383	RS_GCF_900142515.1	NZ_FRBC01000015.1_47	NZ_FRBC01000015.1_46	NZ_FRBC01000015.1_45											
384	GB_GCA_003543235.1	DPJA01000039.1_229	DPJA01000039.1_226	DPJA01000039.1_225											
385	RS_GCF_005116645.1	NZ_SWCM01000012.1_11	NZ_SWCM01000012.1_8	NZ_SWCM01000012.1_7											
386	GB_GCA_018372435.1	JAHAJA010000003.1_104	JAHAJA010000003.1_107	JAHAJA010000003.1_108											
387	GB_GCA_002368605.1	DFEB01000077.1_10	DFEB01000017.1_9	DFEB01000079.1_4											
388	RS_GCF_900116755.1	NZ_FPBY01000048.1_7	NZ_FPBY01000145.1_4	NZ_FPBY01000145.1_5											
389	RS_GCF_003625475.1	NZ_RAIQ01000001.1_415	NZ_RAIQ01000001.1_413	NZ_RAIQ01000001.1_412											
390	RS_GCF_000023225.1	NC_013173.1_829	NC_013173.1_832	NC_013173.1_833											
391	GB_GCA_018822545.1	JAHJKA010000025.1_5	JAHJKA010000025.1_2	JAHJKA010000030.1_19											
392	RS_GCF_002005145.1	NZ_CP019698.1_1964	NZ_CP019698.1_1961	NZ_CP019698.1_1960											
393	RS_GCF_001854185.1	NZ_CP017603.1_2425	NZ_CP017603.1_2428	NZ_CP017603.1_2429											
394	GB_GCA_000961655.1	LADR01000085.1_11	LADR01000085.1_8	LADR01000085.1_7											
395	RS_GCF_000166775.1	NC_014720.1_2128	NC_014720.1_2125	NC_014720.1_2124											
396	GB_GCA_017115105.1	JABXKH010000100.1_22	JABXKH010000087.1_24	JABXKH010000036.1_20									JABXKH010000069.1_102	JABXKH010000069.1_104	JABXKH010000037.1_26
397	RS_GCF_003001995.1	NZ_PVNB01000007.1_65	NZ_PVNB01000007.1_62	NZ_PVNB01000007.1_61											
398	RS_GCF_009856605.1	NZ_CP047242.1_5226	NZ_CP047242.1_178	NZ_CP047242.1_5103	NZ_CP047242.1_5205	NZ_CP047242.1_5088	NZ_CP047242.1_5206						NZ_CP047242.1_3392	NZ_CP047242.1_3394	NZ_CP047242.1_4624
399	GB_GCA_016291375.1	JAEEXE010000077.1_7	JAEEXE010000073.1_6	JAEEXE010000073.1_5											
400	RS_GCF_003952485.1	NZ_CP034447.1_7030	NZ_CP034447.1_5	NZ_CP034447.1_7027											
401	RS_GCF_000702665.1	NZ_JNJA01000004.1_92	NZ_JNJA01000004.1_89	NZ_JNJA01000004.1_88											
402	GB_GCA_902766825.1	CACXFB010000018.1_32	CACXFB010000018.1_27	CACXFB010000018.1_30											
403	RS_GCF_000384815.1	NZ_ARQF01000021.1_486	NZ_ARQF01000021.1_483	NZ_ARQF01000021.1_482											
404	GB_GCA_002413345.1	DHWU01000017.1_21	DHWU01000017.1_16	DHWU01000017.1_17				DHWU01000023.1_43	DHWU01000027.1_1	DHWU01000023.1_39					
405	GB_GCA_902809985.1	CADDXC010000001.1_1531	CADDXC010000001.1_807	CADDXC010000001.1_808											
406	GB_GCA_017848205.1	JAGDDO010000285.1_2	JAGDDO010000563.1_3	JAGDDO010000021.1_3											
407	RS_GCF_000179555.1	NZ_AECZ01000006.1_4	NZ_AECZ01000006.1_7	NZ_AECZ01000006.1_8											
408	GB_GCA_001604405.1	LVBL01000030.1_11	LVBL01000030.1_14	LVBL01000030.1_15											
409	RS_GCF_900115975.1	NZ_FOYM01000036.1_12	NZ_FOYM01000036.1_9	NZ_FOYM01000036.1_8											
410	GB_GCA_903824045.1	CAIJVD010000023.1_210	CAIJVD010000023.1_207	CAIJVD010000023.1_206									CAIJVD010000020.1_8	CAIJVD010000020.1_6	CAIJVD010000020.1_7
411	GB_GCA_900319625.1	ONPD01000009.1_30	ONPD01000009.1_35	ONPD01000009.1_40											
412	GB_GCA_002434335.1	DJJW01000023.1_8	DJJW01000023.1_5	DJJW01000023.1_4											
413	GB_GCA_018224315.1	JAGTVF010000258.1_4	JAGTVF010000014.1_2	JAGTVF010000014.1_1											
414	RS_GCF_000577335.1	NZ_CBYL010000024.1_21	NZ_CBYL010000024.1_29	NZ_CBYL010000024.1_28											
415	GB_GCA_001604035.1	LVAK01000161.1_2	LVAK01000161.1_6	LVAK01000161.1_5											
416	GB_GCA_002367275.1	DFBE01000048.1_3	DFBE01000048.1_6	DFBE01000048.1_7											
417	GB_GCA_018822105.1	JAHJLB010000006.1_39	JAHJLB010000006.1_42	JAHJLB010000006.1_43											
418	GB_GCA_017470605.1	JAFUYH010000018.1_84	JAFUYH010000018.1_95	JAFUYH010000018.1_96											
419	GB_GCA_017464045.1	JAFUEG010000283.1_14	JAFUEG010000283.1_20	JAFUEG010000283.1_17											
420	GB_GCA_902787365.1	CADAGC010000062.1_13	CADAGC010000127.1_2	CADAGC010000127.1_3											
